nama,rating,isi_review
sunarno sq,5,
Sugiyatmo Gendon,3,
Ika Kartika Wulandari,5,
Imsa Jelang Ramadhan,5,
Jepro samudra Wisnuatmaja,3,
Sindhu Budoyo,5,Salah satu tujuan wisata sejarah yang harus di kunjungi di boyolali. Yang menggambarkan betapa besar dan luasnya wilayah surokarto pada masa itu.
TRI SUSENO,5,Tempatnya tenang sejuk dan pemandangan kota surakarta terlihat jelas
Kurnia,4,
Gatoloco channel,5,
Naufal Aryanto,5,
Ahmad Tohar,5,tempatnya indah dan menyenagkan
putra ploso,5,Aset Kasunanan Surakarta yang harus dirawat dan dilestarikan bersama
Rahmat Istanto,5,
wahyudi yudi,3,Tempat bersejarah situs budaya peninggalan keraton surakarta
mardi.a_01,5,
sunarto rafa,5,
Ria Thamrin,5,
Muh Fajri,5,
Sur Oto,5,Tempatnya asri banget
Noer Boyolali,5,
Krist Atmojo,3,"Tempat yang bagus peninggalan kerajaan Surakarta Hadiningrat, sangat berpotensi menjadi tempat wisata, sayangnya tempatnya kurang terawat dan terbengkalai. Meskipun sudah ada upaya revitalisasi tetapi belum bisa dimaksimalkan pemakaiannhya,"
Amin Rasyadi Al-Jizawi,3,Sayang kurang terawat dan perlu dintanami pohon2 besar lagi agar rimbun.
WHM PROJECT,5,
rider king 135cc,5,Banyak pelajaran sejarah yg bisa diambil..juru kunci bersedia berbagi pengetahuan tentang kerajaan surakarta di era pakubuwono X
sapto suryadi,4,
Arief Yuwono,4,"Bagi yg sensitif be carefull kesini ya, yang jelas selalu berdoa."
Widi Haikal,4,
DJ Mar,5,Mantap gladennya
kang hasyim,3,
Zainudin Heryanto,4,
lare angon,5,
FITRI NIA,2,gedungnya gak strategis lokasinya
Denny Prasetyo,5,
Kris Harwanto,5,"Tempat yg perlu dikunjungi bagi yg suka sesirih..
Suka budaya.."
Tegoeh Pambudi,5,Tempat bersejarah
Bimo Lurik,5,Rumah kakak ipar
Ifan Sapoetra,5,
Aisyah Nur Aini,5,
Windura Art,5,Tempat bersejarah peninggalan keraton surakartahadiningrat
Ali Thanthowi,5,Errr....
Rogerr Wijoyo,1,
Amri An Majid,5,Sejuk adem alami seger koyo soto seger kei jerukkkk 🤣 …
Bolo Tuhan,5,
Wulan Syd,5,
MARGIKERIS,5,"Warisan leluhur yang wajib kita jaga & kita lestarikan sebagai apresiasi & bukti bahwa leluhur kita adalah sudah hebat sejak jaman dahulu.
Pesanggrahan yang terletak di desa Paras Kabupaten Boyolali ini sangat strategis …"
Aan Mustaqim,5,
10 Arifin,5,
Andre Prasetyo,5,Tempatnya asri petilasan kasuhunan 10.ibadah solat.bagus jadi tempat wisata religi
Bindi khanifan,4,Perlu perawatan
Sri Purwono Hadi Suryatmojo,5,
sharifah nafisyah,5,"Jejak Raja Kasunanan Surakarta. Sayang sekali tidak begitu terawat, banyak rumput liar tumbuh. Eman sekali.."
Suharli hadipuro,5,
Sri Romdhoni Warta Kuncoro,3,
Hasan Udin,3,
Dimas Eko saputro,5,Tempat yang nyaman
Erwinda Mustikaning Tyas,4,"Salah satu situs sejarah di kecamatan cepogo, kabupaten Boyolali. Pesanggrahan Pracimo Harjo merupakan petilasan tempat istirahat kasunanan surakarta Pakubuwana X ketika berkunjung ke wilayahnya. …"
meijoko santoso,5,"tempatnya sebenernya bagus untuk wisata sejarah dan budaya, tetapi sayangnya kurang terawat"
Putra Pratama,5,
Johan Nur Dahlan,4,
Yuda Art Design,5,
Muhammad Irvan,4,Perlu perawatan lebih baik.
wanto axl,3,belum pernah kesana
Rudi hartono,5,
Harjoko Ragil,5,"Tempat yg indah dan bernuansa jawa, kunjungan saya yg membuahka. Hasil penampakan sosok mahluk astral cek di YouTube Harjoko Ragil"
Yayan dian heryana,5,PB X
asih riyani,5,
MUHAMMAD MIFTAKHUL HUDA,4,
Ardi Anto,5,Kl yg suka sejarah wajib gaes kita ke tkp
Iwan Namuna,5,Karna suka
Hendro S,5,
Wawan Surawan,5,
Nur Basuki Rachmanto,5,Butuh perawatan yang lebih baik
Putrie WahyuH,5,
Tuwuh Raharjo,4,"Perlu di Lestari kan jangan sampe rusak, malah perlu di rehap"
el vaquero,4,
Yesa Adele,5,saya menyukainya!
Arif Febryanto,4,
Didik Muhammad,5,Sebuah bukti sejarah eksistensi keraton surakarta di kecamatan cepogo
devasya GAME,5,
Hardi Pendek Pendek,4,Nyaman
Nova Ariyanto,5,Salah satu situs sejarah di daerah Cepogo. Dulunya merupakan pesanggrahan/tempat peristirahatan bagi Raja daripada Kasunanan Surakarta. Tempatnya tergolong luas. Pesanggrahan sempat dihancurkan kala perang revolusi. Kini beberapa bagian …
Anggit Hany Fitrianto,5,Sangat klasik dan sakral
Ega Rijal,4,Bagus
Redi Kusumo,5,
aries tanto,5,Bangunan belanda yg dulunya untuk tempat singgah ratu dr keraton surakarta.
Musik mania,3,
Musuk Timur,5,
gishela permatasari,4,dingin dan damai...
Rina Dwi,5,
Atika Rhmawati,4,
Marjuniyah Solo,3,
Gishela Permatasari,4,
putra tirta,1,
Mahmud Hartanto,4,
Cintya Dwi Ramadhani,5,
Dewi Yani,5,
Tutika Ani,5,
Salsa Difa,5,
Black Ting 014 Official,5,
Joko Haryanto,3,Kurang terawat
Kevien Nafarel,5,"Sebuah tempat yang nyaman untuk dikunjungi. Suhu udara yang sejuk, nuansa budaya jawa yang sangat kental. Sangat cocok untuk destinasi wisata hati..."
Ari Anclow,3,
taryoto budhi,1,Singgasana ke2 PB X
Ari Wibowo,4,
purbatin sigit,4,
Lukman Hakim,5,Tempat lahirku jos
Tj Bagus,5,tempat wisata peninggalan jama kerajaan
luvi Sugiarto,4,Silah kan mampir kalo lagi beruntung akan ada latihan tari tarian jawa di pendopo nya
win win,3,
sutarjo Sutarjo,5,
Sandy Damar,5,"Ada di dukuh paras,Cepogo ,boyolali"
Bintang Alvar0,5,
muhammad solikin,2,"Yg punya hobi mancing TOMBRO silahkan mammpir,kita strike bareng😎😎 …"
Egha_Putera87,5,
Muh Tadin,5,
M Ridwan,4,Tempat bersejarah
Cholil Elzahiri,3,
Agung Fatchurrohman,5,Sipp
linkaride,5,
bocah gunung,4,Peninggalan kraton solo yang smapai saat ini masih berdiri kokoh dan masih untuk ajang kreasi budaya jawa
Lintang L,5,
Maryanta sentot,3,Upacara HUT RI ke 73
Bala Dewa,4,Tempat nya agak seyeemmm🤭🤭🤭 …
George Winaktu,5,
Mustikawati,5,
Afief Fahrur,4,
Wachid Kurniawan,2,"Sangat tidak terawat , terlanjur terbengkalai"
Rani Sukmawati,2,
Nilaam Cahyaa,1,
bayu akamsi,5,
Christina Natalia,5,
Syafiq Al'afif Setia Adi,4,
Arifin Ariyanto,3,Sangat berkesan
Miki Satria,5,
Ibnu Rustamadji,5,"Salah satu dari sekian banyak bangunan cagar budaya di Boyolali.
.
Pesanggrahan Pratjimohardjo. Awal mula didirikan oleh SISKS Pakubuwana IV …"
Lusia Nina,3,
ambardi winahyu,5,
Gusnur Yanto,5,tempat kelahiran saya
Septya Ramadhani,5,
anto enjoy,5,
Arif Novianto,1,
farhan maulana,5,
Ate Eno,4,Situs bersejarah...
Eko Setyawan,4,
Chandra Petromak,5,Sangat nyaman 😍 …
Stepzndy kaligis,3,Saya pernah ke sana untuk tur bersepeda
Busroni Muslimin,5,
Tono Tini,5,
Ilham Gian,5,
Pan Van Cho,4,
milk appel 02,1,
Wawan Setyawan,4,
Rahmat,5,Tempat istirahat yang bagus
adhi sumarno,2,
Taryoto Budi,2,"MENGHLNGKN RASA SUSAH,GALAO,KESAL,DAN MURAM"
Veronica Febi Cahyani,2,
Trijacko Jack,5,
Rochmat Brajan,3,
Adi Setiyawan,4,Termasuk salah satu situs cagar budaya milik indonesia yg harus dilindungi dan dilestarikan
Beni Sutanto,5,Penuh sejarah
alesha Merkelbach,5,
Jan Manteb Production,5,
suketi genk,5,Saya suka karena tempat tersebut adalah peninggalan sejarah juga bisa untuk menambah wawasan tentang ilmu sejarah
Burhannudin Arfani,5,
