nama,rating,isi_review
neysa ayu,5,
Asri Hayati Nufus,5,Museum pribadi yang memamerkan koleksi batik milik Bapak Santosa Doellah. Koleksi yang dipamerkan lebih dari 1000 koleksi mulai dari Batik Keraton sebagai cikal bakal berkembangnya kebudayaan batik sampai batik yang dihasilkan oleh Danar …
riya ulfa,5,
Yusuf Fikri,5,Cari insight tentang batik? Disini tempatnya
Nadia Sahe,4,
Susilo Hadi,5,
Margaretha Gunawan,5,"Museum batik dengan sejarah yang kental, dijelaskan banyak hal oleh guidenya yg ramah tentang batik-batik di solo-jogja dan pulau jawa, juga sejarah dari pendiri batik danar hadi, tiketnya 45k untuk umum dan 25k untuk pelajar, tidak boleh …"
Tri hid,5,"Banyak pilihan bahan dan baju batik,tinggal pilih saja mau harga berapa..koleksinya eksklusif.."
Elis,5,Di dalam ada museum batik nya.
Yadi Kussuryadi,5,
mono yunianto soebagio,3,
anthony kur,5,"Mas Zubair interaktif, jelas dan bagus. Pertahankan"
Sari S,5,"Museum batik pribadi, batik yang sudah tidak diragukan lagi kualitasnya. Guide yang menjelaskan mantap, jadi menambah wawasan baru. Koleksi batiknya keren-keren, dari nasional sampai internasional. Selain museum, terdapat toko penjualannya, cafe, musala, toilet."
Desy Sanday,5,Makanan enak kafe ambeience nya  so cozy next mau kesana lg
Aris Suryanto,5,bagus
Sani D Wiyono,5,Sangat indah
Wagimun Themoon,5,Ramah tamahnya pelayanan mantab......
KRISMA VERRY NURCAHYO,4,
Ferryanita F,5,
Nandar Sunandar,5,
Benni Setyahadi,4,Saya diGedung resepsinya.👍👍 …
Andres Christian,5,Pengalaman yang sangat menyenangkan! Koleksi-koleksinya bagus dan sangat lengkap. Terima kasih banyak untuk Mas Gigih (tour guide) yang sangat detail dalam menjelaskan berbagai jenis batik. Really recommend to visit!
Vicky Destin,5,
den bagus Johan,5,
seema sunghay,5,
andinna prenitha,5,"Salah satu tempat wisata yang harus dikunjungi saat ke Solo, yaitu Batik Danar Hadi. Tempatnya nyaman, ber AC, dan Mas zubaira (guide leader) pun sangat humoris dan informatif. Terdapat 11 ruangan yang kita datangi, namun dengan penjelasan Mas zubaira dan pengalaman yang disuguhkan juga tidak kalah menarik. Good job!"
Rita Agustine,5,Enak luas bersih dan nyaman
Frans Fabian,5,
TheW 4ever,5,"Pertama kali berkunjung ke museum ini. Worth to visit!
Dipandu oleh guide Mbak Rara, kita diajak bernostalgia dengan sejarah Batik di Indonesia. Ruangan² yang apik, karya² batik yang ciamik dan penjelasan yang super …"
Putri Sukmahartati,5,"Punya batik tapi yang low budget haha

Tempat yang bagus untuk mendapatkan batik premium atau eksklusif di Surakarta! Saya suka tempat ini! Menyukai!"
Yudha Adhitya,5,"Museum batik dengan koleksi yang lengkap, mulai dari batik kraton, batik pesisir, sampai batik gaya belanda, china, dan jepang. Guide nya menguasai konteks dan dapat menyampaikan dengan baik. HTM 45 rb, hanya bisa dengan cash. Kalo pas lg ad pembatik nya kita bisa lihat dan tanya2 juga. di dalam museum tidak boleh ambil foto."
Niels Klaarenbeek,4,
Layla Chairani,5,Tiket masuk 45 ribu cash only. Masuk ke dalam museum gak boleh foto-foto dan dipandu Guide. Mas Gigih sangat informatif dan menyenangkan saat menceritakan sejarah Batik. Hasil fotonya jg bagus. (Cm ada 1 ruangan yg dibolehin untuk foto). …
Awaludin Yoga Sari Saputra,5,
Bonaventura Pedro,5,"kalo bingung mau kemana pas di Solo dan pengen tau sejarah batik-batik di Indonesia, mampir kesini aja..
untuk guidenya ramah sekali dan bisa menyampaika infonya dgn baik sekali, oh iya untuk biaya masuk ke museumnya itu 45,000 utk dewasa dan 25,000 untuk anak2"
woelly william,3,Batiknya bagus dengan desain motif yang cantik tapi tidak murahan
thia riyanti,5,"Museumnya gede luas dan sngt keren, apalagi pemandunya kalau ga salah namanya mas zubair. Terimakasih mas zubair atas penjelasan dan pelayanannya. Selama dipandu gak bisa berhenti ketawa 😅 …"
Agnes Emilia,5,"Jika kita mau masuk ke museumnya kita harus membeli tiket seharga 45K dan dibawa ke ruang di belakang toko dan akan ditemani oleh seorang guide melewati 11 ruangan sambil diterangkan banyak hal tentang batik, pemrosesan batik dan …"
Anggi Anugerah Daulay,5,"Koleksi museum nya keren, bagus, luar biasa. Staf pelayanannya ramah."
Anggit Kuncoro Aji,5,"Musem dan area nya bagus bangett, dari parkir udah langsung diambilkan payung, guide museumnya (Mbak Gati) sangat ramah dan menjelaskan dengan detail, pertanyaan kami juga dijawab dengan sangat baik oleh Mbak Gati. Keren dan sangat layak untuk dikunjungi."
Agung Margariana,5,Tempat pertemuan yg eksklusif dijalan utama kota solo
Zellius Ragiliawan,5,
Fadhel Moubharok,5,
Wahyu Ika,5,"Koleksi batiknya keren, pemandunya sangat jelas dalam memberi informasi"
FY,5,"Benar-benar museum yang bagus. Saya belajar banyak hal, mulai dari budaya, sejarah, hingga melihat-lihat koleksinya. Terima kasih Batik Danar Hadi! …"
Nana Dyah Ratnasari,5,Roti nya enakkk sekalii 😍😍❤️ …
橘高修司,3,
Didiek Wibowo,5,
Alifah Nurul Hidayat,5,"Museum ini sangat bagus sekali bagi wisatawan yang ingin mempelajari budaya batik, apalagi ditemani dengan tour guide yang sangat ramah sekali, beliau adalah Mas Zubair.Penjelasannya sangat detail sehingga membantu saya dalam tugas …"
Yusniar ithux Martati,5,
anis dian,5,
Arini meiga munir,5,Batik andalan untuk seragam kantor. Lokasi nyamaaaan dan banyak pilihan
Cornel Lam,5,"Museumnya bagus! 💖💖 Koleksinya lengkap, menarik, dan tour guide kami mas Zubair sangat passionate, knowledgeable, dan witty tentang sejarah batik2nya :) penjelasannya lengkap banget dan masih ditambah trivia menarik! pertanyaan2 kita juga …"
Jessica Lorensia,5,"Museumnya bagus bgt, tertata rapi banget juga! Pemandunya juga ramah2 banget dan saat memandu dan menjelaskan ttg batik juga sangat mudah untuk dipahami, terlebih untuk Bu Asti yg sangat baik dan ramah, beliau menjelaskan secara detail ttg …"
Alvi Rumimpunu,5,Pengalaman saya berkunjung ke museum Danar Hadi solo museumnya bagus dan sangat unik dan juga suasana masing-masing ruangannya  masih sangat terlihat budaya asli dari perbatikanya dan pemandunya juga semuanya sangat Ramah sekali!!
sara fnd,5,
Ayesa Nazhifah Humaira,5,"Direkomendasikan. Sekitar 60 menit tur, kami belajar tentang Batik, bahan-bahan, dan proses pembuatannya. Koleksinya juga beragam. Tur pemandu kami, Zubair sangat informatif dan memberi kami pengalaman tur yang luar biasa."
Hafiezh Almahdi,5,"guidenya ramah banget, makasih banyak mas zubair 👍🏻👍🏻👍🏻 …"
tiyas puji,5,
Samuel Siahaan,5,
Bayu Prasetya,5,
hapsari putri fashion,5,
aldila syarif,5,"Sangat puas sekali berkunjung kesini. Di pandu oleh mas Zubair. Terimakasih. Saya ada kata kata yang relate sama museum ini ""Sesuatu yang Indah memang akan lebih terkenang jika di abadi kan lewat mata saja""."
Putri Ayu Winiasih,5,"Tujuh tahun tinggal di Solo, tapi baru sekarang main ke sini, hehe. Patut diacungi jempol sih pelayanannya, super ramah. Mulai dari pintu masuk sampai selesai tour, semua staff nya luar biasa santun. Bintang lima buat Zubair, as a guide he …"
yaya,5,
Lontong Sayur,5,Cantik
Rinata De coco,5,"Kalau baju batik berkualitas memang terkenalnya disini, berkualitas pasti seimbang dengan harga yg harus dibayar"
yudha nugroho,5,Malam Penghargaan Miss Batik Indonesia I
Wahyu Irwanti,5,
Liaw Aykian,5,
Teresa,5,"Kami memiliki pengalaman yang luar biasa mengunjungi museum. Pemandu kami, Gigih, memberi tahu kami semua yang ingin kami ketahui tentang batik dan sejarah Jawa yang berkaitan dengan batik. Dia sangat sabar dengan banyak pertanyaan kami dan …"
Toyo Toyo,5,
Cecilia Bianchi,5,"House of Danari Hadi adalah toko dan menampung koleksi batik pribadi pemilik perusahaan. Koleksinya sangat mengesankan, Anda akan mengunjunginya dengan pemandu. Pemandu saya, Ghighi, cerdas dan bersemangat, membuat koleksinya semakin indah. Terima kasih. Meskipun ini adalah museum pribadi, pastinya layak untuk dikunjungi."
Eka Natanael,5,"Bila kita sedang berkunjung ke kota Solo Jawa Tengah, mampirlah ke House of Danar Hadi. Rumah batik, salah satu warisan budaya bangsa Indonesia yang memiliki nilai seni yang tinggi. Ada banyak koleksi kain batik, kemeja, rok, terusan yang keren dan indah. Tempatnya nyaman."
Alvi Dyah,5,
Stefanus Iwanata,4,
ArdianRidho Pangestu,4,
Dena Olivia,5,
Nur Asiah Janna,5,Makanannya enak dan suasananya tenang
zaydan napek,5,
Lulu elmuna,5,
Johannes Frans,4,"Ada toko batik, museum, resto, hall utk acara pernikahan dan sejenisnya.
Bangunan nuansa kuno tapi kurang bersih dan rapi. …"
Anee Muchasan,5,
Yonathan Raven Kurniawan,5,
Kristina Yanuarti,5,Batiknya bagus sebagus harganya
Felix Avi,5,"Pemandu museum batik, Mas Teguh menjelaskan dengan sangat menyenangkan.
Ramah sekali orangnya.
Ceritanya menarik untuk disimak. …"
marta silaban,3,"pelayanan kurang ramah sih ya. baju2nya bagus. kalo ramah, mungkin jd nambah belanjanya 😂. toilet pengunjung diarahkan ke toilet security di depan, gak bersih. …"
Gracielle Callista,5,
Yunus Ganedi,4,
Bénédicte Terrien,4,"Kunjungan ke museum sangat bagus, bagus sekali.
Penjelasannya jelas dan memberikan gambaran tentang pembuatan dan sejarah batik. …"
N M,5,"kami memiliki salah satu tur terbaik yang pernah ada. pemandu kami, Gigih, berbicara bahasa Inggris dengan sangat baik dan tidak hanya memberi tahu kami segalanya tentang sejarah batik, ia juga sangat menghibur dan lucu. …"
Indra Irawanto,5,
Rohmat Arika,5,
Ashy,1,
Yusuf Abdul Rokhim,5,Terbaik
Kelly L,5,"Tur berpemandu benar-benar fantastis dan sepadan dengan harga tiket 45.000. Pemandu saya, Gigih, menarik dan berpengetahuan, peka terhadap waktu saya dan responsif terhadap pertanyaan saya. Saya sangat menghargai wawasan mendalam mengenai …"
Arie Wisnu Eka Putra,5,Tempat yang bagus
John Dongoran,5,
Nick Kuzmyak,5,"Museum yang benar-benar unik dengan koleksi batik kuno dan unik yang menakjubkan. Sungguh liar jika mungkin hanya 10% dari koleksinya yang dipajang.
Disebutkan secara khusus kepada pemandu wisata saya, Zubair, yang sangat …"
Ammanina Ratnayu Wicaksana,5,"Mau review museumnya. Jadi nanti masuk toko danar hadinya dulu terus bilang mau ke museum. Harga masuk liburan 45k, kalau mahasiswa 25k menunjukkan kartu mahasiswa. Ternyata ke dalem include ada guidenya yang akan menjelaskan 11 ruangan …"
mira lesmana,5,"Saya senang sekali bisa datang ke museum ini... ternyata setiap batik di koleksi museum danar memiliki fungsi, kaya makna dan filosofi yang mendalam.. mendengar penjelasan dari guide museum hari ini membawa imajinasi saya berkelana di masa …"
Yodi Hanidi,5,"Luar biasa mengesankan.
Selain belanja batik juga sekaligus menambah wawasan dan pengetahuan mengenai sejarah dan filosofi batik."
Minseo Chanel,5,
Bill Parod,5,"Kami memiliki panduan fantastis yang sangat menarik dan ramah. Kami meluangkan seluruh waktunya, karena dia sangat berpengetahuan. Namanya Gigih. Kami berharap dapat bertemu dengannya lain kali. Aku memintanya untuk berfoto. Terima kasih, Gigih!"
Jim Lau,5,Biaya masuknya sudah termasuk pemandu pribadi yang fasih berbahasa Inggris. Tur berpemandu ini merupakan kursus kilat tentang batik. Sangat mendidik.
Bambang Wicaksono,5,
Rio Vebriadi,5,"Tempat yang bagus untuk belajar sejarah dan budaya batik. Tema tour-nya batik, zaman dan lingkungan. Saat tour akan ditemani oleh seorang pemandu yang dengan sabar menjawab berbagai pertanyaan kita. Koleksi batiknya sangat banyak dan bagus-bagus. Menyenangkan bisa datang ke tempat ini."
davin arya,5,
Marina Alcoz,5,Sangat menarik dan disajikan dengan baik oleh pemandu wisata. Dia menjawab semua pertanyaan saya dan sepertinya sangat menikmati kunjungan itu.
Manoj prabhakar,5,Tur museum yang informatif untuk mempelajari secara detail tentang Batik dan proses pembuatannya. Seluruh tur memakan waktu sekitar 45 - 60 menit …
Aldila Fitri Radite Nur Maynawati,5,"Danar Hadi Slamet Riyadi, Museumnya ada di belakangnya, ada tour guidenya juga."
rustam firmansyah,5,
TTHP,5,Pilihan batiknya berkualitas tinggi
Suharto,5,Suka akan seni coraknya
Mathilda Natalia,5,
potrait room ngawi,5,
Arjono Pta,5,"Museum batiknya bagus banget banyak koleksi yang bagus bagus, tapi tidak boleh di foto, semua koleksi di rawat dengan sangat baik dan juga di pajang dengan urutan kisahnya dan filosofinya sangat menarik kita di pandu oleh staffnya baik …"
stefano sandini,4,"Museum yang sangat terawat dengan koleksi Batik yang luar biasa dan unik. Ada juga toko internal. Panduannya sangat baik dan ramah.
Harga masuk yang sangat rendah.
Layak dilihat jika berkunjung ke Solo."
Istiqomah Yuni Astuti,5,Recomend Buat Referensi Koleksi Batik kita Harga Dari Yg  standar sampai yg istimewa.. sesuaika Dg budget yg kita Mau
Lado Arpan,5,
Ratih Kharisma,5,"Koleksi batik bagu-bagus, nyaman dipakai"
Dean Three,5,
Budiman,4,
isa -,5,Saya sangat menikmati kunjungan saya ke museum ini!! Panduan (saya lupa namanya maaf!) Menjelaskan banyak hal tentang setiap ruangan dan sangat berpengetahuan. Saya punya banyak pertanyaan dan dia menjawab semuanya dengan sabar haha. Kami …
Dyah Hanggraheni,5,Keren sih tempatnya
Thomazzimo,4,Museum yang sangat menarik dimana Anda dapat belajar banyak tentang sejarah dan gaya Batik yang berbeda. Hal ini memberikan gambaran yang indah dan sangat direkomendasikan saat berkunjung ke kota Batik Solo. Kami menerima tur di lokasi dari …
cllg yugm,5,"Keren banget, kalian wajib banget berkunjung kesini untuk menambah pengetahuan. karyawan semuanya ramah²,bener² profesional dalam melayani meskipun lelah mereka tetap ramah dan sopan (pertahankan...). Saat berkunjung ditemani mas zubair …"
ike suryo koesumo,5,
Brigitte Küng,5,"Suatu keharusan di solo! Kami melakukan tur yang brilian melalui koleksi kain batik terindah selama lebih dari 200 tahun dan banyak penjelasan menarik tentang berbagai langkah menuju kain batik jadi. Panduannya sangat kompeten, baik, dan …"
Brenda Kap,5,"Museum ini tertata dengan baik, batik yang dipamerkan diurutkan secara logis dan pemandu kami Mutiara berbicara bahasa Inggris dengan baik dan dapat memberi tahu kami banyak tentang asal usul dan perbedaan batik. Setiap batik yang Anda …"
Jing,5,Museum yang indah! Panduan ini sangat luas dan koleksinya lengkap. Sangat layak untuk dikunjungi!
Dr. Dhavid Avandijaya Wartono,5,batik nya bagus banget
Muhammad Fadholi,5,
Huang Jonas,5,"Koleksi batik nya banyak dan bagus-bagus namun cukup mahal, terutama batik tulis nya.
Tempat nya bersih dan dingin, tempat parkir cukup luas. …"
Dian Sukmono Aji,5,
Dimz MH,4,
Gita Marliyany,5,"seru sekali berkunjung ke sini, tiket masuknya 15 ribu kalo nggasalah, dan kita bakal di ajak keliling selama +/- 50 menit, mbaknya sangat ramah dan menjelaskan semuanya secara rinci, ngga kerasa banget tau-tau udah beres, koleksi batiknya …"
Arif Sutiyono,5,Museum Batik dimana berbagai macam gaya Batik ditampilkan dan dijelaskan cerita serta maknanya oleh pemandu wisata
Arnaud Tournier,5,Kami mengunjungi Rumah Danar Hadi bersama anak-anak kami dengan pemandu mereka yang paling berpengalaman. Itu adalah kunjungan yang luar biasa dengan semua pameran batik ini. Kunjungan ke koleksi ini dilengkapi dengan penjelasan proses …
Fransiska Stgg,5,Keren..batik emang the best..
fauzull 14,5,Tempat terbaik yang pernah ku singgahi
Sri Mulyani,5,koleksi batiknya lengkap
TEDDY KURNIAWAN,5,
Khotimah Dewi Arum,4,"Tempatnya bagus, bersih dan nyaman, hanya saja untuk undangan pernikahan diatas 300 orang bakal sempit dan uyel uyelan"
md rentcar,5,
S. X.,5,Sangat indah dan patut dikunjungi! Panduan ini sangat berdedikasi
Kai Zen,5,
Lika Siti Muflihah,5,"Sebuah keberuntungan dapat mengunjungi museum batik Danar hadi dengan privilege sebagai visitor, puas sekali berkeliling ditemani mba rara yang pengetahuan batiknya tidak diragukan lagi. …"
gabrielirma Djokoirma,4,cita rasa asli Indonesia 👍🏻🙏🏻 …
KARYN & Co.,5,
Iis Putri Astuti,5,
Kimzyy 01.,5,"Museum yang bagus, sayang gak boleh ambil gambar.
Keren, terbaik dan penyampaian pemandu sangat bagus , Mudah dipahami , dan sangat menghibur. Terima kasih kak Zubair"
Lia Oktaviani Handoko,5,
jyesta sabrina a,5,Pernikahan
AleMambang Mataram,5,"Bagus
Fine dining
Romantic ambient
Kopi ya vgood"
Doraiba id,5,
Sri Mulyani,5,
Lina Alana,5,
Melati Hatta,4,
Kelly Lim,5,"Saya mengunjungi museum ini karena tertarik mempelajari pembuatan batik, namun akhirnya belajar lebih banyak tentang sejarah batik, makna budaya, dan bahkan politik batik! …"
Heru Supadmo,5,
Budhi Martono,5,Museum yang Multi fungsi dengan nuansa kemegahan tempo dulu
Ramli Ramli,5,"Ibarat museum mini yang memajang koleksi batik Danar Hadi dari berbagai model dan berbagai era, bahkan ada koleksi batik yang berusia ratusan tahun.  Tempatnya cukup bagus, bersih dan nyaman, suasananya tenang.  Pengunjung yang datang akan …"
arif wibisono,5,
Merry Rahmawijayani,4,Menarik banget mendengar sejarah mengenai Danar Hadi dan juga sejarah batik itu sendiri di museum ini. Mba guidenya ramah dan paham betul dengan cerita yg disampaikan. …
Asian studies,5,
wawan dexz,5,
jati rahmawati,5,Terletak di jalan slamet riyadi. Kalau minggu sampai jam 9 ada CFD. Ke sini karena ada family yg nikahan.
Reineke Trisyudian,5,"Tempat yang sangat direkomendasikan untuk mengetahui semua tentang sejarah batik di Indonesia. Pemandunya sangat cerdas dan berpengetahuan luas, dia mengetahui semua sejarah dengan sangat baik."
Rahyan Sadrakh Abib Euodianto,5,"Tempatnya nyaman & tour guide nya Kak Zubair (kalo nggak salah inget) itu sangat membantu & informatif banget, pas ngasih penjelasan juga mudah buat di pahami terus suka nglawak juga. …"
Grace Davina Surya,5,Tempat yang rapi dan indah untuk melihat berbagai koleksi batik dari beberapa daerah dengan filosofi yang unik dan menarik. …
heri wibawa,5,"Mbak mutiara Pemandunya
Penjelasan batik dari zaman kerajaan sampai sekarang komplit banget
Sepulang dari sini langsung paham mana batik mana bukan …"
احلام مرتع,4,
Janto Zefania,5,
Rara Monica,5,Finally kesampean bisa berkunjung ke museum danar hadi di solo. Jadi tahu sejarah batik yang dipake ortu dan sekarang aku juga udah bisa beli koleksi batik dr danar hadi sendiri 🤍. …
Maria Hilaria,5,Batik Danar hadi kualitasnya bagus..Warna tidak pudar
Anita Triapsari Widiarsih,5,
MaxXemoxz,5,Pelayanan baik
Kukuh karthikoAdhi,5,
bernadeta b,5,Tempat yang bagus untuk momen spesial
Raditya Irfan,5,
a o (hsouen),5,Pergi dengan tur berpemandu grup sehingga tidak menghabiskan banyak waktu menikmati setiap item
Kabut Gunung,5,"Gedung pernikahan ok , AC dingin walaupun pintu terbuka , ada ruang khusus keluarga pengantin dan VIP Staff nya ramah dan Cekatan Top Pokoknya recomended"
Wali Wali,5,
Danang Cemani,5,
fisioterapi A 2023,5,
PASUKAN ALLOH,5,
Ummi Salamah,5,
Esa Wiji Kinasih,5,
MALGIFTA,5,
zahra alfathunnissa,5,
saras wati,5,"Museum danar hadi sangat menarik, dipandu guide profesional"
JONI DWI PRIBADI,5,
Devan Ac,5,
Hanifah Azizah B,5,
Alexander Santosa,5,"Museumnya luar biasa, banyak koleksi batik bagus dari pemiliknya.. beberapa di antaranya sudah sangat tua. Panduan ini berpendidikan sangat baik dan menyampaikan informasi secara efektif... harus mengunjungi museum ini. Tidak dapat mengambil gambar apa pun di dalamnya"
Richard Sinaulan,5,"Jika Anda pecinta batik, museum batik ini wajib Anda kunjungi. Anda bisa mempelajari segala hal tentang batik khususnya batik tradisional dari Solo dan Yogyakarta."
Abigail Ulil Albab Affendi,5,stabil
Irfan Fitrahadi,5,"Museum Danar Hadi, untuk mengetahui sejarah dari salah satu merk batik terkenal di Indonesia"
sigit santoso,5,Kesini resepsi pernikahan
Yahuda Tirtadihardja,3,
Fondly Reymont Kurniawan,5,
Abizard Susanto,5,
WIDIYATUN,5,
Ivana Sugiharto,5,Tempat ok untuk wisata edukasi batik dan batiknya pun ok banget
Hutomo Yeputra,5,Batik legendaris di Solo.. ada museum juga dan koleksinya unik..
Bintang Johan,5,
Anext Rhapsody,5,
Margaretha Riskaria,5,Happy banget!! Bisa lihat banyak bgt koleksi batik dari danar hadi. Ada tour guidenya yang sopan ramah dan informatif sekali. Yang di pajang cuma 1000 dari 10000 koleksi batik bapak DanarHadi 🫶🏻 dan katanya juga sering di rolling. …
Indra Sanyata,5,
Erwin Kurniawan,5,
Arif Hidayat,5,Nyaman tapi parkir kurang luas
MREZA DJ,5,Bagus bagus
Daryono Pakem,5,Barangnya komplit bisa harga buat bengkelan
thomas juventus,5,
Watiex Watiex,5,
Stefan Kears,5,Berapa banyak yang ada di Batik….banyak! Kami belajar tidak hanya tentang proses pembuatannya tetapi juga tentang ikatan budaya dan pentingnya Batik dalam budaya Jawa selama bertahun-tahun. Beberapa jam yang sangat menarik!
Viera Thenu,5,
Prita Prawironoto,5,Pemandu museum batik berbicara bahasa Inggris dengan baik dan memiliki sejarah yang menyeluruh dan berpengetahuan luas tentang Batik di Indonesia..
Rini Raharjo,5,"Toko batik yg legendaris di solo. Ada batik pakaian jadi dan ada yg masih berupa kain. Untuk harga juga bervariasi mulai ratusan ribu sampai jutaan ada semua..
Ada museum batiknya juga lho, untuk pelajar berbayar 15.000 selain pelajar 35.000"
Richardi Giri,5,
Bima Sabhara,5,
Untung Senjaya,5,
Purnomo,5,Mengetahui berbagai hal tentang batik dan bisa beli langsung dg ragam motif dan kualitas/harga
Dilah R. Handamari,5,
Tessy Yanti,5,
astriana pariski,5,"Banyak Koleksi berbagai macam Batik di musium nya, menambah wawasan tentang Batik,"
fahrur rosidi,1,"mengecewakan sekali. makanan habis, semen6sdh bayar all u can eat"
Pipupu Studio,5,
Rizkya Pradita,5,
Ade Yanuar RP,5,
Anna Enggar,5,
Hadi Rachmad,5,
Sari Silitonga,5,"Isinya koleksi batik. Awalnya tuh ragu-ragu mau masuk apa gak. Tapi di dalam ada pemandunya yang ngejelasin batik. Jadi menambah wawasan ttg batik yaitu jenis-jenis batik, makna motif batik, cara membuat batik dan sejarah batik juga. Kalau …"
Idiv Aul,5,
achmad siagan,5,Tempatnya indah...luas...mudah dijangkau
Aminingtyas Nawangulan,5,
herudian ahmadin,5,
