nama,rating,isi_review
Zaenal Abidin Shihab,4,"Jalannya berlubang dan sangat menanjak, hati-hati.
Pemandangannya mantap.
Anginnya agak kencang.
Hari minggu bayar 1 orang 5000, parkir motor 2 ribu."
Tyo Akatsuki,5,"Untuk sampai kesini nanjaknya lumayan tajem setajem silet kata tulisan yg ada dipinggir jalan,tp emang benar sih. Jadi persiapkan kendaraannya harus fit. Diatas terbuka banget jadi bisa lihat pemandangan ke segala arah dibawahnya. Pemandangan Apakah itu? Datang&saksikan sendiri.😁 …"
Bunda Wahyuningsih,5,"Kalau kesini pastikan cuaca cerah,,,agar langit birunya cantiiiikk"
Rindu Salsabila,5,"Viewnya bagus. Tempatnya bersih. Mbak e yang jaga parkir ramah banget, ngobrol banyak kita. Ada tempat cuci tangan dan air bersih yang cukup. Rekomended untuk yang pingin lihat kota Wonogiri dari ketinggian."
dennyapril6,5,Yang suka akan ketinggian bisa dicoba nih berkunjung ke Puncak Joglo tempat yang menajubkan untuk bertamasya bersama keluarga maupun teman lokasinya yang berada diatasnya wisata Watu Cenik menjadikan tempat ini begitu menawan dengan …
Suyatno Yatno,5,"Sering berkunjung satu satunya landasan terbang layang tertinggi di wonogiri ,mungkin se asia ,😃👍 …"
Ari Setiyawan,5,Jalan gunung km 🥵 …
Yusuf Rahadian,5,"Hebat banget tempatnya ini, kamu bisa melihat keseluruhan kawasan Waduk Gajah Mungkur. Sayangnya akses menuju tempat ini sungguh menantang. Apalagi jika Anda menggunakan mobil, Anda harus memastikan bahwa mobil Anda dalam kondisi baik."
diana putri,5,
Diki Pratama,5,
she3 Uye,5,👍 …
FERNANDA EKA FADZILLAH,4,Bagus sekali
Antoni Muhammadirsyad,4,Selamat bersenang-senang
Yunia Manja,5,Yang terbaik👍🏻👍🏻 …
Rio Alfianto,5,
Rahmat Septyantoro,5,Harus rella capek demi sebuah pemandangan yg indah 😊😊 …
sukry syukur,4,
trie wahyu,5,Baguuusss.. udah sampe atas malas pulang.. hahaha
Ranti Ayu,4,
Kasni Kromo,5,
Joko S,4,
Amperiano Y,5,View ke arah Waduk Gadjah Mungkur sangat bagus.
Shin Yoni,5,
Ruqoyah Arieva,1,
Minto Lovers,5,Bagus sekali
luke soe,5,"Tinggi sekali, aku lelah berjalan ke sana"
Pendi Winarno,2,
Yarni Elfi,5,Tempatnya strategis bagus pemandangan nya
Diangga Meidiansha Rusdiarto,5,
jacinto lira,5,
Ahmad Mahrus,4,
Gigenk Sambodo,5,Keren abis view nya...
Setyo Hananto,4,
Andik_609,5,Sejuk
Romy Golde,5,
Ibnu Firmanda,5,Bagus
wahyu rohmadi,5,Cantik
Dwex Dwex,5,
Adi Xempoel,5,
Bagus Aji,5,
Astrid Putri,4,aman dan sehat 😁😀 …
Putri Ami,5,
Ade Novita,5,
ARDY MARVELL,5,Tunggu saja
jones asya,4,
Ayu Wanda Sari,4,"Update, setelah terakhir 4 tahun lalu berkunjung dan hari ini kembali kesini lagi, sayang sekarang tidak terawat, semoga bisa kembali menjadi tujuan wisata dan ramai pengunjung lagi.."
Syamsaka Family,5,Tempat nya bagus bangetttt
Fajar Arifai,4,
Ajik John,4,
lulu,4,
ningrum kum,5,Sangat indah pemandangan nya.....kelihatan waduk gajah Mungkur luas sekali
DIDIK SUBROTO,5,
Aida Pusparani,5,
Abdurahman B.W,5,nggak sengaja bisa sampai sini. alhamdulillah.
Wahyu Dwi,5,
Sholihah Setiyawati,4,
yoga purnama,5,"Hati hati yang naik kesini pastikan motor/mobil nya sehat, rem ok, yang baru belajar nyetir mobil gak usah naik sini, BERBAHAYA apalagi kalau hujan. Jalan aspal sempit, banyak tikungan tajam disusul tanjakan curam, lebih curam dripada jalan …"
Aghnia Aulia Mochtar,5,Pemandangan indah Waduk Gajahmungkur dan sekitarnya
Setiawan Hendron,4,View pemandangan yang indah.
Taufik Qimas,4,"Tempatnya keren, cuma sayang tidak terawat"
Jofan ardi,4,
Darno Daoplang,4,"Mantap,pemandangan bagus"
Raden Anto,4,Top bagus buas cari spot foto yg indah
Udhin,2,Kmaren saya ksitu masih tutup
Septiano Mulia,5,pemandangan luar biasawww!!
Moumou Nasreen,5,
Fransiskus Satria Adi Nugroho,5,
Anggraeny Renny,4,
Titin Ndutz,5,
Jonathan Justin Andrew Gunawan,5,"Tempat yang luar biasa, lebih baik dikunjungi saat fajar dan menyaksikan matahari terbit. Jangan lupa membawa jaket karena di sana berangin."
Atika Choirunnashoha,5,"Viewnya okeee 👍👍👍
Jalan menuju wisata cukup menanjak, hati hati🙂 …"
Oktaviani Sapitri,5,"Sangat bagus dan indah. Tempatnya semilir, tenang, dan menyejukkan. Sangat enak untuk bersantai dan menenangkan pikiran"
Muhammad Rifky (ikoen),5,
Endik Cs,5,"Tempat indah,"
Gelar Tikar Official,5,Pemandangannya.... luar biasa
Ragil Anggara,5,
Prabowo Hs,5,"Tempat bagus buat melihat pemandangan dari atas bukit.
Jalan cukup curam"
anintia kurnia sari,4,"Tempatnya bagus , sejuk , pemandangan alami yang bisa di dapatkan , ada tmpat sholatnya"
Apriliani Aprilia,5,"Aksesnya cukup curam, lebih baik naik sepeda motor manual.. jaga² biar gak loss remnya hehe..

Agak ngeri juga sih, banyak tikungan tajam yang sempit menanjak/ menurun. Apalagi kalau pas²an sama mobil.

Saran klo kesini mending pagi / sore, kalau agak siangan panas sekali.."
Eva Lestari,4,
Nanang Setiawan,5,Pendakian Marai kewerr kewerrr
Cahya Lestari,5,Baguss ...
Andhi,5,
Tyas Aulia,4,"Pemandangan bagus, lelahnya perjalanan terbayar"
Ridwan Ismail,5,
Noor Sidiq,4,
arip hartanto,5,
Bebeh Oye,5,Wonogiri
Widodo,4,
siwi tri wibowo,5,Tempatnya enak
Sunar Sri Kartanto,5,Rekomended buat yg lagi refresing
redwhite 777x,5,kalau untuk pecinta alam terbuka disini adalah salah satu surganya. g bakalan nyesel kalau datang kesini. apalagi kalu udah naik ke puncak soko gunung...  pemandangannya waw banget
Ojy CysKa,5,
Rhefy Amanda Putri,4,
Iin parlina,4,"Wisata di Wonogiri ini Salah satunya
Pemandanganya iiiiiindahhhh dan sejuk ademm Serra anglin yang spoi2...👍👍👍 …"
Gede Ndase,5,Pemandangan yang indah
Apriliyan Prasetyo,5,
Abied Qona'ah,4,
Sri Rahayu,5,Wisata gunung dan obyek wisata waduk gajah mungkur
ariff Ipien,5,Keren apik
Abbey,5,
Hapti Ka,3,
oky wijaya,5,
Fenti Aiyasa,4,"Ngga banyak yang mau diceritakan. Cuma ke sana, jalannya cukup nanjak dan berbelok. Lumayan sepi. Tiket masuknya murah, lima ribu bisa masuk di tiga tempat wisata yaitu gantole, watu cenik, dan soko gunung. Paling bagus menurut saya di soko …"
Erista Dewi,3,
Aditya Ps,5,
Kiswanto Item,5,
aditya septiawan,5,View sangat bagus dan indah sekali
ari yanto,5,Joss
Atma Izzadin,5,Tempat enak untuk santai liat pemandangan. Kadang kabut kadang juga cerah tergantung cuacanya. Bisa juga buat camping disini
Adrian SK,5,Indahnya pemandangan alam
Silvy Saila,4,
Niel Ka,5,
Ahmad Nurcolis,5,
wahyu dwi setiani,5,
Seimbang Cover,5,
Ragil ariyanto,5,
putri ayu,5,
Chandra Saputra,4,
Bambang Irawan,5,"Kalau musim penghujan dan datang kesini pagi, selamat anda mendapatkan view terbaik."
Salsabiil _Nr,4,"Yang di wonogiri bingung mau wisata kemana,bisa ni dengan budget paspasan tapi keindahan alam nya punya daya tarik tersendiri 😘 cocok buat yang suka maen ke alam 😍 …"
Hshhdhd Hshhssh,5,
Daffa Irvan,5,Puncak gantole yang berada di daerah Wonogiri tempat ini untuk penerjun paralayang tetapi karena pemandangan yg indah dengan view waduk gajah Mungkur sehingga tempat ini dijadikan tempat wisata dan terdapat juga warung
Felix August,5,
Oktivia Alamanda,5,
Nawajunda Niedo,5,
Angga Rudi,5,Masuk masuk
wan architect,4,"Tempat nya  bagus
view nya bagus
Fasilitas kurang memadai dan terjaga"
evan raymond,5,"Tempatnya enak, nyaman, diatas gaada yg jual rokok, beli dlu di bawah, medannya curam, matic harap lebih hati hati"
NovaHerlambang 7,3,
ivan anandyka,5,
Rio Muhammad Raihan,5,
Marcell Gabriela,5,Cinta cinta!
Sigit Nugroho,5,Sangat nyaman dan bisa menenangkan hati...🤗😚 …
Suwadi A,5,Sangat indah di atas puncak joglo
Muhammad 'Abduh Wily Eko Puspito,5,"Tempatnya bagus, pemandangannya bagus"
Novandra Ramadhan,5,
Danang Harimukti,5,tempat yang sangat indah
dlondong jowo,5,Ikon kotaku Wonogiri. Dateng yaaa
Agus Santoso,5,
suka jalan-jalan,5,"Mau lihat keindahan wonogiri ?  kalian wajib kesini.
Tp keep safety riding ya, soalnya jalurnya lumayan extreme 👌 …"
Yasinta Ayuningtyas,4,
ahmad saif,5,Kejutannya
Azril Ichwan Firmansyah,5,
Adi Setiawan,5,Memang indah
gondez *TELAPAK*,5,😍😍😍 …
Henry Aulia,5,
Rizqi Rohmadi,5,
Probo Dwi,5,
mahfudz santri,5,
Tri Andrianto,4,
Doni Kurniawan,5,Tempat nya yang sangat indah dengan hamparan waduk yang yang di lihat dari atas seperti hamparan pulau
tenang adi,4,
Puguhh 02,5,
ibud Ceple CPC,5,Tek oof paralayang wonogiri dan wisata ketingian.pengen terbang paralayang dikemuning atau wonogiri japri aja .disini komen coret2 aja
Diky Adi setiawan,1,
Didik Setiawan,5,
KAPTEN SAZIME,5,
Decky Asbanto,5,"Bagus, pas kesana pas sepi jd enak banget.
Saran aja mending bawa minuman sama snack sebelum naik."
Didi,5,Sunset nya bagus disini
Gustav Subagio,5,View bagus..tiket masuk cuma Rp 5rb.
Martina,5,
Iwan Teler,4,
nurvita may yuliana,3,
Rifqi Fachrizal N,5,
bhangkit cahya,5,jalannya extrim tapi pemandangannya oke . asal jangan terjun tanpa paralayang aja sih.
Triwantini 2016,5,
Sugiarto,2,Gantole
Ichsan Rosyid,4,
Jundi Robbani,5,"Untuk mencapai lokasi jalanan cukup terjal,apalahi untuk turun harus pintar2 mengendalikan rem,agar tidak cepat panas pada kampas dan piringan,selebihnya terbayarkan pas sampai di atas 😍 …"
Arif Priyanto,5,wow keren banget
Kim PNZR,5,
Akbar Habibullah,5,"Berjarak kurang lebih 10 km dari pusat kota Wonogiri, atau bisa ditempuh dalam waktu 30 menit.
Cocok untuk pecinta panorama alam dengan suguhan view Waduk Gajah Mungkur. …"
Akw _,5,Pemandangan Bagus banget ... Jng lupa mampir beli oleh2 khas waduk gajah Mungkur warung pak gundik ..
Sigit Dwi Nurdhianata,5,
Setyo Nugroho,4,
Gannis Arse25,5,Pemandangan yang indah
Aly Jt Eromoko,5,
witri pamuji,5,
Aditya Imam Nurhakim,3,
Darmadi Takir,5,Penuh tantangan untuk menuju puncak gantole
AURORA KIDS COLLECTIONS,5,Tempat ini memiliki pemandangan alam yang sangat eksotis. Siapa yang tidak terpukau dengan hamparan indah dari atas tinggi? Lokasi Gantole ini dekat sekali dengan Waduk Gajah Mungkur. Anda bisa menyaksikan pemandangan waduk bak lautan dari …
Setya Wati,5,Tempat yang bagus
Yulianto,5,"Dekat nih dengan tempatku mancing, tapi belum sempat mampir kesini, like donk kakak jangan pelit ah"
dion Senior,4,"Tempatnya sejuk..,,toiletny susah !! Ga ada air"
Sigit Santoso,5,"Waktu yg paling pas untuk kesini yaitu saat sore hari bisa melihat matahari terbenam dan juga pagi hari melihat matahari terbit. Pemandangannya indah, bisa melihat hamparan waduk gajah mungkur dari ketinggian. Tapi perlu diperhatikan kondisi kendaraan yg kita gunakan karena jalannya menanjak dan menikung khas pegunungan."
Betiana Ana,5,"View nya bagus dan cantik, msh asli"
DeHa,4,
Agung Wahyu Pamungkas,4,Bisa Melihat pemandangan waduk gajah mungkur  secara menyeluruh
ardi prn,5,"Sejuk udaranya,
Akses jalan ke puncak lumayan bikin greget"
Luthfi Anshori,5,
cingKACO,5,Kepo ah
Monica,5,Ada cerita bersama kekasih😢 …
By officiall,5,
Muhlas Abu Zulul,5,Tempatnya masyaallah... Tapi kendaraannya harus prima. Supirnya juga harus berpengalaman
Dwi Santoso,5,Bagus..
MUHAMAD NUR S,5,
Alip Nugroho,4,
Tyas Nf,4,
Maisyaroh Aliyah,5,Tempat yang paling enak buat menikmati sunset dan bisa melihat kota wonogiri dari atas .
Muthi&Amri Vlog,5,"MaasyaaAllaah keren bgt ini tempatnya, perjalanan ny seru, pemandangan nya bgs, recommended"
Andi Nur Yuwono,4,
Javasera1,5,Pilihan tempat yang pas untuk liburan yang murah meriah. Banyak spot foto yang cantik dan instagramable disini. …
Rias Gremory,5,Kalau datang paling bagus pagi dan Sore
Usaha “Saya Suke Npeps” Hierarki,4,gantol leyy
dwy sari,5,Tidak sia sia naik ke sini. Penuh dg perjuangan alhasil luar biasa. Silakan coba
godiienz chanel,5,
Erlangga Muharjati,5,
Roby Waw,5,
Rara Astianti,5,
Tri Widyawati,5,
cahbagus Chanel,5,
Alvian Cahya Putra,3,Jalan nya luar biasa extream
Tri Lasmono,5,Pemandangan bagus dan angin sejuk yg bisa kita nikmati setiap hari
Bungalianti Budi Darsono,5,"Jalannya sangat nanjak, berhati2 saja bagi yg memakai motor matic dan yang kurang ahli mengendarai moge"
Dui Rambler,5,Luar biasa
Masnda Channel,4,"Viewnya keren, bisa lihat waduk gajah mungkur dari ketinggian. lokasi mudah ditemukan, cuman jalan akses kesana bisa dibilang ekstrim karena tanjakannya sangat curam, untuk pengguna motor matic agar lebih hati2, karena rawan rem blong."
dhika rizqi,5,
HENDY FM,5,Amazing..... Indah sekali pemandangannya...
Ari_bulls_ Supriyadi,5,Mantab jiwa
Zulfikar Wicaksana,5,
Adeeva A M,5,Pemandangan indah di atas sini..
Novan Fantasy,5,
RobE Haircut pusat,5,Spot selfie wonogiri
Edi Zenfone,4,"Sejuk, bnyak pemandangannya"
X PRIO,5,
Malayecha Gaming [Official],5,view nya oke banget
Agus Siswanto,4,Super ekstrim tapi view dr atas sini wonderfull
Muklisin Wahid,5,
Jerry Akbar,5,
Ade Febrian,5,Tempat ini mempunyai pemandangan alam yang sangat eksotis. Siapa yang tidak terpukau dengan hamparan pemandangan cantik dari atas ketinggian? Lokasi Gantole ini dekat sekali dengan Waduk Gajah Mungkur. Anda bisa menyaksikan view air waduk …
PSP Chan,5,masokk bosh pokoknya
Ali Malaadi,5,"Ada tempat utk paralayang, agak panas"
Farhan Rosyiq Fahrozi,5,Indahnya pemandangan
Puji Istikawati,4,
Dicky Fabro,5,mantab 👍 …
Karin Dra,5,
Awal Aprilianto,5,Pemandangannya bagus
alvaro farid,5,tempat e uaademmm tp kurang bersih... tiket e terlaly banyak parkir dewe toilet dewe tpi kebersihan e g di jaga kurang penerangan jika malam
Bagas Dwi Ardiyanto,4,
Kobe Bryant,4,
hendi widi priyonggo,5,Mantap tempatnya
Fajar Astanaprima,4,"Pemandangan Waduk Gajah Mungkur yang sangat bagus & luar biasa. Ada penyewaan paralayang & glider. Tempatnya sudah bagus & relatif bersih. Hanya ketika saya datang, jalan masuk menuju tempat wisata banyak tanjakan curam. Berhati-hati saja."
Andy Sayek,5,
Ryan Bagoes,5,
Arba 911,5,
Narasi Film,1,Sejuk
O'Technote,5,"Tempat yang wajib di kunjungi untuk pecinta olahraga gantole dan penikmat pemandangan alam yang mengagumkan, untuk pengendara roda 2 atau roda 4 harus sangat berhati hati karena trek nya sangat terjal dan sempit."
RIZKI JULIO FIRMANSYAH,5,Pemandangan  yang  indah  waduk gajah mungkur keliatan  dari puncak dan ada paralayang  untuk  menyewa paralayang  harganya  400 rb dan turun di lapangan  di waduk gajah mungkur
fajar satrio,5,keren abiss
Elisa Anggraini,5,
Anwar Sadat,5,"Indahnya ciptaan Allah.
Kalau bawa kendaraan, terutama roda empat, pastikan sehat, mesin dan rem terawat"
Bayu Prasetyo,4,"Tempatnya nyaman,  cuman pas diatas harus hati2
Karena tidak ada pagar pembatas"
Nurainy Akbarani,5,
RIDHO KARUNIA PINUJI,5,
Jodi Ist,4,yg bawa anak2 lbh hati2
miska anware,5,bagus sekali
wan,5,Selalu😍 …
dhea rosyida,5,
Rusmini Rus,5,"Tempat yg sangat indah, harus penuh perjuangan untuk naik ke atas gunung, jalan yg sangat tajam"
alan maulana,5,"Tempatnay punya pemandangan yang bagus, cocok untuk foto-foto, tempatnaya juga sejuk, akses jalan juga lumayan mudah,, tapi jalannya sedikit curam"
Dian Sastro,5,
adhi merrow,5,
Yusuf Ramdhani,4,
Joestar Joko,3,Untuk spot foto sangat bagus. Kota wonogiri dan waduk gajah mungkur bias terlihat jelas. Sayang tempatnya kurang terpelihara. …
Dicky Darmawan,4,"Salah satu Tempat santai the best di wonogiri.., sore2 disini dapat sunset keren. Hawanya dingin..
Perjalanan dr jalan utama nanjakk mantab."
Adiansah Akbar,5,"Ke lokasi harus lewat jalan yang menanjak
Setelah di lokasi,, tempatnya indah"
Desyanto Kurniawan,5,Sempurna. Hanya saja Akses jalan menuju lokasi kurang cocok untuk kendaraan roda empat. untuk landscape perfectly
Edi Sofyan PP,5,
Rendy Setiawan,5,Bagus penangdanganya dan keren
Dita Ramadani,2,
ridwan pratama,5,
Yogi Anggriawan,5,
ryan nugroho,5,
Hamzah Zein,4,"Tanjakannya sangat ekstrim, motor saya sempat tidak kuat naik karena berboncengan. Harga tiket wisata tidak terlalu mahal, hanya 5 ribu saja. Begitu sampai diatas pemandangannya luar biasa keren. Dari sini bisa melihat Waduk Gajah Mungkur …"
Java Krisna Media,5,"Tempat mantap tapi medan nanjak nikung banyak bekas ban mobil selip,overral sesuai sama pemandangan diatas"
Safitri Ningsih,1,
akhi suki,4,
Dwi Margha,5,pemandangannya luar biasa indah
Gilang Arya Ganesta Wijayanto,5,
KICAU ALAM SEMESTA,5,Indah bgt pemandangan dari atas
Febianita Halimah,5,
Dhea Octavia,4,Akses jalan agak susah karena banyak tanjakan yg curam . Tempat sangat indah diatas kita bisa melihat kota wonogiri dan waduk gajah mungkur dgn jelas . Dan tempat masih tergolong sepi . Cocok untuk yang ingin mencari ketenangan jiwa . Hehe
Giants gowes,5,"Salah satu Puncak tertinggi di wonogiri.
Jangan ngaku goweser kalau belum menaklukkan tanjakan puncak joglo yang teramat fenomenal..!
SALAM 2 PEDAL SSR."
Suwetik 12,5,Bagus dan menarik
Ecko Shenlong,5,Viewnya bagus
Trans Javakarta,4,Pemandangan yang indah
Taufiq Akbar,5,
Iqo,5,Atas
Anang Saputro,5,
AlAZKA WONOGIRI,5,
wildaz safrullah,5,Pemandangannya bagus👌 apalagi kalau ditemeni sama doi haha😂 …
Choco Setiawan (Chocochip),5,
Yudhantt,4,
Rendhy Saryanto,5,Mantaf
Yusi yana,5,"Tempat nya keren banget.... Dari atas keliatan waduk gajah mungkur tu kayak pulau"" berjajar"
Ikha Dyah,4,View nya ciamikk
aries nugraheni,5,Pemandangan nya asyik..
yadi mas,5,
Dwiky Danan,4,Cocok nih buat liat sunrise
D's Guyz,5,Spot fotonya banyak... View nya dapet bgt. Tentunya yg pasti murahhh
Alif Udin,5,"Woww,jangan bilang udah ke wonogiri kalau belum ke puncak joglo + menikmati keindahan alam dengan dimensi lain ya itu tundem paralayang."
T BACH,5,
Alihad Nofian,4,
Fajar hidayat,5,
Novii Indria,4,Keren
Nur Dzatu Ummu K,5,
Viliya Qodriyani,5,
Bhara Budur,3,"Akses menuju lokasi sangat menanjak.
Pastikan kendaraan anda dalam keadaan normal.
Menyuguhkan pemadangan Waduk Gajah Mungkur & perbukitan."
