nama,rating,isi_review
Familianingsih Mamaraida,,"Alhamdulillah outbound nya asik
Pendampingan dari kakak-kakak amanah sangat ramah dan sabar ...
Terimakasih amanah"
Nas Srull,,
Ramli Ali (Babe),,Edukasi nya mantap
Budi Boganx,,
ulpiya suhailah,,
Naisha Athaya,,Untuk menu hidangan tolong di maksimalkan supaya hidangan lebih enak jga tidak mengecewakan pelanggan..Biar kedepannya supaya lebih baik lgi..
Bayu Wardhana,,rempah-rempah
khafidlotur rofiah,,
dicky budya,,Panutan
Arief Hirawan,,
Dian Yuni,,
Renald Shiftanto,,
madrasah.alkahfi madrasah.alkahfi,,"Kami beberapa kali ke sini. Out bond adik-adik SD, rapat pengurus Madrasah, acara para kepala sekolah hingga Family Gathering. …"
sovi alma,,
Iva Zubaidah,,"Aq sudah mulai menginap di amanah agrowisata 7 tahun lalu. Dari kesan pertama sampai yang terakhir aq nginep..tak berubah..mengesankan. bersih, asri bangett, pelayanan ramah..ngangenni"
Irfa Mahdini,,
Ika Pratiwi,,
Isna Ini,,Seru Outbond disini
tomeng maryono,,"Tempat bagus...view menarik...
Parkir luas...jalur pejalan kaki lumayan panjang...akan lebih bagus dan kelihatan asri bila sepanjang jalur jalan ditanami tamanan hias... …"
sukasno umek,,
Hesti Rahmaningsih,,"Weekend brsj kmrn sempat nginep di hotelnya. Di Anggrek. Kamarnya bersih, bed juga, KM oke cuman kalo boleh kasih masukan alangkah baiknya kalo lantai di KM dibuat dari keramik yang tidak licin spt itu. Rentan terpeleset kalo lantai basah …"
Priyono _Banjarnegara,,Dingin
Coach Erwin,,
Ery Ratnasari,,
Nuruddien Muhammad,,"Monggo outbond anak anak, makannya ada jugak"
Teguh Wijaya,,
Taslimatul Muna,,"Disini mampir untuk makan di restonya. Ada pemancingan, waterboom, area outbound, playground, edukasi pertanian, peternakan, penginapan. Tiket untuk memancing 5k (dapat pancingan dan pelet) tiket kolam renang (bawah dekat resto) 5k tiket …"
Sofyan Kurniawan,,"Cocok utk edukasi anak, rotinya enak, parkir luas"
Muhammad Reza,,"Cocok untuk tempat liburan keluarga yg punya anak kecil, tempat luas dan nyaman."
sidiq 05,,menu makanan dari kualitas rasa perlu diperbaiki
official Topeng,,water hiter mati katanya suruh nunggu ditunggu berjam2 mesin ga fungsi ampe manggil 2 kali sama aja tv juga ga ada sinyal cekin jam 2 suruh nunggu dibersihin sampe jam 3 kurang dikit baru masuk kamar
Adib Abbiya Qowiyyudin,,"Pernah acara disini selama 3 hari 2 malam
Lokasi luar biasa bagus, penginapan bagus

Semoga bisa kesini lagi...."
Dyah Kusumawati,,Standar
Fathur Rohman,,
anis syarifah,,
margaret priska,,"Tempat outbond yg seru. Anak2 diajarkan banyak berbagai bidang dari pertanian, peternakan, susur sungai, dll. Kakak2 pendamping sabar dan ramah2. Harga terjangkau dengan banyak fasilitas yg didapatkan"
lelie ekasari,,"Bersih, recommen utk varian outbound terutama anak sekolah mulai jenjang TK krn ramah anak,trs tingkatkan pelayanan yg sdh bagus😊 …"
Hasun Jalja,,Tutor amanahnya cantik2 dan baik2. Apalagi mba yang gemoy dan tinggi itu lupa namanya posisi di belakang nuntun anak2. Kalo ditanyain Bu guru jawabnnya santun dan anak2 suka apalagi anak difabel kami diperlakukan dengan sabar.
Noviar Ahdi,,
Sri Mulyani,,Tempat wisata asik dan bersih 😍 …
Ika Nur,,"The best pelayanan bagus, makanan enak, tempat luas🥰 …"
Muhammad Ali,,
Heru Sriwidodo,,Fasilitas lengkap
Mas Udah,,
Danik Natalia,,"Tempatnya asyik, yang paling disuka Ada produksi rotinya, ngasih makan ikan, renang, Ada outbondnya juga. Satu tempat bisa dapat semuanya❤"
Imas Nur,,"Kalau ke daerah TW, kami selalu makan disini. Tp skrg kami dibuat kecewa. Makanan sudah tidak seenak dulu.
Kami pesan ikan bakar gurame, pas datang ikan sudah dalam keadaan dingin. Kami …"
Ilham Fuadi,,
Tri luggas Novan,,
Lis Listyowati,,"tempatnya ok,luas juga,sayangnya pemandu nya kurang sopan,khusus  ka Dewi,fisik anak saya sampe di bawa bawa mungkin bagi mba nya itu bercanda tapi siapa sih yg ga sakit hati smpe fisik nya dibahas?,kecewa sih ,mohon bantuannya ya 😉🙏 …"
Keysa Salsabila,,
Yoga Oktapratama,,
NOVIE RAVIE,,
Erwan Aji,,"Kesini karena outbond,tempatnya clean,petugas ramah,masakkan walau buat rame rame tp enak loh,roti tlurnya jgn lupa,mantag,viewnya bgs"
Rahma Watik,,"Tempat luas pelayanan ramah, keren pokoknya"
Ocha Bento,,Bagus makanan juga enak
Annas Marzuki,,Bagis sekali .menyenagkan buat anak2
Andy Kusumaninggar,,"Kamar bagus, pelayanan dan team outbound juga bagus, berpengalaman, lokasi juga enak dijangkau buat rombongan besar, permainan outbound dan tempat buat outbound juga enak nyaman"
Adipati Yunus,,
Sofia Organic,,
Kak Ayuno,,"Survei lokasi, areanya luas, ternyata di hari libur rame banget acara anak² outbond. Rata² pakai microphone sendiri² jadi cukup bising. …"
Dafa aditya putra,,😁👍🏻 …
khairul sholeh,,
Gerry Prabowo,,Buat keluarga rekomended bangettt
rofa ghayda fadilah,,"Suasana asri, kamar mandi bersih, tempat terawat dg baik"
Agus Sujanadi,,
edy suparmin sh,,
Isna Nurrohima,,"Mantap, rekomended"
Bangun Rohmadi,,"Wahana Komplit utk outbond, meeting, menginap, rehat dll"
Beny Purwoko,,
Almira Salma,,T4 y bagus n nyaman....cocok buat outingclass atau otbond
Abu Layla Supry,,Tempat outbond pilihan. Masya Allah..
Dwijo catursuryo,,"kamar cukup bagus
layanan ramah
lokasi sejuk, nyawan"
Tommy Hutama,,
niken wita,,Tempat yang menyenangkan untuk anak anak dan keluarga
Novitasari Yuke,,"Tempat luas, parkiran luas, nyaman, cocok buat outbond anak, cuma yg di mini market kurang lengkap kasih daftar harga & nota tidak dikasih"
BANG G,,
Panji Putra,,
Izzudin alfaruq,,Jozz
Seneri Ekoproyo,,Nyaman untuk healing bersama keluarga
Darling Kemana,,"Tempatnya luas,menu makanan cukup variatif,wahananya banyak cocok untuk anak².tapi sayang kurang dijaga kebersihannya,banyak sampah plastik dan tisu yang berserakan di bawah meja & tikar,tidak gercep di bersihkan. …"
Suzan hanifah,,
Yunni,,
Elly Handayani,,Luas 9 hektar jadi bebas outbond 9 permainan fun games seru seru makanan nya juga enak enak
Harry Teknik,,
Nur Maulia,,
annisa nelen,,"Tempat rekomen untuk wisata, rekreasi, healing, out bound dengan rekan, keluarga dll 🌤✨️😍😍😍 …"
Yam Ti,,
DHANIK,,
Yasmin Weru,,Cocok untuk segala usia
Muhammad Widi Irwansyah,,
Agus tri atmojo,,Bagus..
haryanti hastuti,,"Tempatnya luas, banyak pilihan untuk permainan"
Fajar Vero vernando,,
Eiodia Evelin,,
Bakpia Jogokariyan,,
Anto Riyanto,,
Novi Kusuma Wardani,,
Sora,,
Daeng Rangka 71,,"Tempat nyaman, masakan enak, parkiran luas"
Fauzan Alkhoiry,,"Tempat yang baik untuk berwisata outbond, makan dan menginap, udara sejuk dan nyaman suasana yang asri di lereng gunung Lawu"
Okta Via,,
Dandi Pratama,,"Sejuk makanannya enak, tempatnya luas bisa buat outbond juga...mantab pokoknya"
Gian sapta g,,
Nurma Esb,,Nyaman
Cheng Lee,,Nyaman sejuk segar
Eyang Sepuh,,
Putri Zam,,
Dyah Yulia Moeriasih,,Menyenangkan pake bingits
Nila Wati,,
Haris Farah,,Nyaman dan banyak wahana
Imam Muslih,,
Ary Setiyoko,,
Dika Saiful,,
Aghoest Nuer,,
Indah Lina,,
tkaba1 ngawi,,Semoga lebih baik banyak inovasi sarananya dan dapat menyerap energi pengunjung
piramitha ayu,,
Ining Pusposari,,Tempat outbond yg recomended.
Diyah mayasari,,"Pengalaman yang luar biasa untuk anak saya bersama teman-teman PAUD TPA Taman Pelangi Purwodadi Grobogan. Tempat bersih, sangat luas, banyak aktivitas yang bisa di lakukan. Pendamping juga pengalaman dan ramah sekali, dan mau ikut momong babyku😁 terimakasih 🙏 …"
Kuadrat M,,Bagus dan menyenangkan
oky ayu,,
Ali Akbar,,
Wisnu 75,,
Desi Kurniawati,,
Irwan Gopren,,"Kenapa berbeda sekarang
Pelayanan, kebersihan,
Sekarang banyak pesaing lho, jangan sampai kalah..."
Ardistha Yuliana,,"Tempat nya cocok untuk outbound dari TK - dewasa, ada juga restonya cocok untuk arisan, kumpul keluarga"
Fajar R,,Grill ny tdk selalu ready.
yuli sutiyawan,,"Lokasi strategis, pilihan kamar banyak jenis dengan view gunung Lawu yg indah. Perlu dilengkapi fasilitas alat mandi spt sikat gigi dll. Wifi tidak bisa diakses sama sekali, mohon bs diperbaiki."
Ulfa Zahro,,Terimakasih atas kunjungannya☺🙏🙏 …
Magmoat Ensan,,"Salah satu pemandangan dan tempat istirahat terindah di Indonesia
Ada juga kolam renang dengan berbagai ukuran, taman air untuk anak-anak, dan area panjat tebing."
erlina dewi Ratnasari,,Trainernya ada galakkkk d beri masukan g mau
reni setyarini,,"Tempatnya bersih dan luas, makanannya juga enaak. Kalau ingin wisata dengan jeep tersedia juga disiniii"
bunga salasa,,"Untuk kedua kalinya berkunjung ke Agrowisata Amanah, untuk kunjungan yang ke2 kebetulan waktu hujan. Tapi kakak2 pendamping tetap sabar dan full senyum mendampingi anak2 ☺ Terima kasih. Semoga Amanah semakin banyak inovasi2 demi meningkatkan pelayanan untuk pengunjung.. 🙏 …"
Mantan Engineer,,
Dewi Fitriani,,"Tempat nyaman ,permainan nya banyak ,suasana nyaman ,pelayanan baik"
Rezky Swastika,,
Hendro,,Tempat outbound dan makan yg enak. Ada tempat produksi roti dan juga ada hotel yang lumayan bagus untuk singgah.
fitriani sri winarsih,,"Agriwisata amanah, menikmati udara sejuk pegunungan air mengalir dan area persawahan. Untuk area outbond juga oke"
Novia Nurcahya,,
Fitri Setyawati,,
Arif Sutiyono,,"overall bagus buat healing, hanya saja utk air panas di kamar mandi lama panasnya jika sdh terpakai jadi jika mau dipakai lagi harus nunggu lama"
Istiqomah Alclateny,,
Umi Riris,,"Murah,amanah, suasananya menyenangkan"
Sukimin,,
Intan Putri,,Tempatnya keren dan luas
Yusuf Sumarwan,,
widy alvyiano,,Oke
Neng Hindun,,
Nurul Safitri,,cuma outing clas ke sini ga nyobain kamarnya. semua bagus kakak² pemandu outbond juga baik dan ramah
CAHYO OTOSALA3,,Sangat cocok untuk team building....tim trainer sangat ramah dan interaktif
akhmad bastomi,,Suasana seger pegunungan
ruly hendra,,
Yunita Magetan,,
Gevin Elantra,,
agus suherlie,,"Tempat yg cocok buat liburan keluarga, sarana semakin lengkap, cocok untuk liburan keluarga"
eko bogel,,
rika rakhmalia,,
Retno Harjanti,,
rahayu mayasari,,"Tempatnya nyaman, pelayanan bagus sangat cocok Untuk kegiatan anak2 maupun dewasa"
RIZKIAWAN ARDHANANTYO,,"Cukup nyaman, view bagus dapet kamar lantai 3.
Sarapan enak, namun sangat ramai. Makanan selalu direfill."
dina alfiyah,,
Yant Subiyanto,,"Buat pelatihan luas tempatnya, fasilitas ok.
Pagi nyaman sejuk..."
Muh Roji,,Saya menyukainya....
ilham bintang,,"Pelayanan baik, parkir luas, mushola ada, area bermain / tempat outbond banyak pilihan & luas, tempat sejuk. Recomended buat outbond instansi, sekolah dll"
nila arista,,Mengikuti out bound di sini menyenangakan
Nadia Wahyu Hanifah,,
sri rahayuningsih,,Kerenn
Faizal Fajar Sidiq,,"Tempat luas sekali, pegawai/ instruktur ramah dan friendly sekali buat mas leo dan mba yesika (boleh kale minta ig nya). Bisa untuk family gathering atau acara yang lain disediakan penginapan"
Adi Wardhana,,Asri
knf,,"bagus, emang cocok untuk anak""
fasilitas top deh"
Army Serey,,
Fajar Gemilang Pradana,,"Tempat terbaik untuk bertemu atau outbound bersama keluarga atau sahabat. Anda bisa belajar cara mengoperasikan pertanian atau sawah. Menurut saya, tempat ini mendidik"
Tommy Andryan Tivianton,,"2x kesini,wat menikmati sejuknya pegunungan bersama keluarga"
Fajria Sapta,,
Arriyanna Sulistiyani,,Nemenin Putri kecilku outbond bareng tk Aisyah Pucangan 1 dan seminar parenting kesehatan anak
dhianm arimurti,,"Acara kantor di Amanah tempatnya luas bersih jga, makanan standart tp rotinya enak jga, cuma plisss jgn slow respon bgt donk, klo butuh apa2 ditelp ga pernah diangkat padahal urgent"
Anang Christian,,Pokoknya 👍👍👍 …
puguh santoso,,Tempatnya sejuk enak baik anak anak
Luwis Herawati,,
Dimas Bagus Nurdiansyah (Azhiro),,
Rudy Susanto,,Top markotop
Tri Minarsih,,
Uci,,
Beendro bbg,,
Heri Budhiyono,,
Sunarmi Wicaksono,,"Sayang dan sdkt kecewa yg ikut rombongan outbound, yg katanya msg2 grup akan di ikuti seksi dokumentasi tp ternyata di tim sya blas ada dokumentasinya.. Outbound kali ini ibarat kata sayur tanpa garam kalo gk punya dokumentasinya.. Sdgkan …"
Nurul Hamzah,,"Liburan 2D1N disini seru sekali, mulai dari fasilitas kamar, makanan & minuman, pemandangan, semuanya paket komplit yg mau liburan bareng keluarga atau rombongan, ditambah bisa ambil paket outbond yang permainannya seru dan bikin keluarga semua senang"
Astrid Kucrit,,"Kemarin tanggal 25 November 2023 kami liburan sekaligus family gathering ke agrowisata amahan. Tempatnya bener2 keren. Kamar bersih, pelayanan TOP, pemandu ramah2, makanan enakk, pegawai juga ramah, tempatnya nyaman, banyak tanaman sayuran hijau2 segar2. Semoga kapan2 bisa menginap kesana lagi yaa.... Aamiin"
Ilham Wahyudi,,Nyaman....sambil nunggu yg autbond
Fajar Putro,,Tempatnya bagus dan nyaman makanan nya wenak
Pawestri Rahayu,,
Joko Dwiyanto,,
pida ariyanti,,
Rangga Purnama,,wisata yang sangat nyaman
Mia Lusy Ananda,,Pemandangan nya sangat indah dan asri
Win “Bagor” Arno,,Tempatnya nyaman...sambil bisa mancing dan berenang
ika fitri,,
Mujiyanto,,
umi ahya,,"Sengaja ke sini utk coba Tubing nya...sekeluarga aja .. Alhamdulillah menyenangkan...jalan jalan ke pertaniannya...ke peternakannya...anak anak happy...
Next time main lagi ..."
Wawan Wan,,"Luas, bersih, banyak wahana. cocok buat lokasi outing class."
Angga angga,,
Anindya Kusuma,,Tolong ini harus diapresiasi bgt pegawainya ramaahh puoolll dan helpful bgtttt... bener2 ngebantuin tmn2 disabilitas dr turun sampe selese acara. Servicenya oke bangeeetttt
Wahyu Trah Utomo,,Tempat wisata&penginapan recomend di kawasan Tawangmangu
Lia Fury,,
Ratu Rahima Paramitha putri,,
PakJe Channel,,"Outbond cukup lengkap, pemandu care dan ramah"
Usmanova almira,,
Riska Dwi Hapsari,,"Ada banyak pilihan wahana outbond disini, cocok untuk pelajar yg masih sekolah dalam menambah wawasan, olah raga, dll.
Masakan nya juga enak-enak"
Ari Yanto,,"Luas, sejuk , nyaman"
Adelia Rizky,,
trisno widodo,,Outbound 2 kali disini
Dasy Aprila,,
Suyanto Yanto,,Saat outbond bersama Keluarga Forum kab Ngawi
Ora Krungu1,,Keren anak2 pada suka
Klis Mie,,
Coach ROHAYATI,,
Ikhsan Aja,,
dewi sri,,
susilo wiranto,,
Fran Wahyudi,,"Mampir untuk Meeting, lumayan enak lokasinya di dataran tinggi Solo"
ipey akhdan,,
Pak Iwan,,"Bagus untuk rapat2, workshop, meeting, penataran2..."
Muhamad Arifin,,Tempat nyaman dan fasilitas memadai
thotaz mumtaz,,Tempat outbound terlengkap untuk semua usia...
Freehat Annastasya,,
Solikah (Pruty),,Gmaps ready...lokasi deket dr jalan Karangpandan..jawa dwipa belok kiri dr arah slo...utk makanan bervariasi...dengan berbagai macam lauk dengan harga ramah dikantong....bs utk outbound ya ....tempatnya bersih termasuk toilet nya...
Bunga Bung,,Keseluruhan oke bgt sii
Elisabeth Sri,,Tempat outbond dan rekreasi yg menarik
agus yulianto,,Terimakasih atas kunjungannya ☺🙏 …
Zumzum Rofii,,
Reihan Ramdhan,,"nyaman, tempat strategis
barang saya sempat tertinggal, namun pihak amanah bertanggungjawab sekali.
terimakasih:)"
Rahmad Tunggal,,
hartanto hartanto,,
irsyad tri muhajid,,
Arditya Wahyu,,Terimakasih atas kunjungannya ☺🙏 …
naufal alfaruqi,,Terimakasih atas kubjubgan … Lainnya
Bintari Indri,,"T4 bagus, menyenangkan,sejuk...."
rosa arsav,,"Tempat ini ternyata bukan wisata keluarga, melainkan outbound untuk orang banyak. Jadi, tidak cocok untuk yang membawa keluarga kecil"
Ayu Putri,,Tempatnya bagus banget. Kesini waktu nemenin anak2 outbond. Luas dan banyak variasi pemandangannya
Agus Sugeng,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
Hartoyo,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
SITI ZULAIKAH,,"Saya sudah berkali-kali berkunjung tp Tdk pernah bosan , dan  dan tim outbound yg ramah sopan dan menyenangkan"
frieska dyanneza,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
Legality No Counter,,"Tempatnya indah, bagus, and disini makanannya enak bangett 👍 dan tidak jauh dari terminal bus tawangmangu dan kelok 8,bagi yang suka spot bus Tawangmangunan bisa kesitu😁 …"
rahmad,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
RIDER BAPER VLOG,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
nissya na,,"Nyaman, bisa untuk acara semi indoor maupun outdoor yg mau nginap juga bisa, ada kolam ikan dan kolam renang"
Prihanto_ Teguh,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
mulaji smile.com,,"Parkir luas, bisa buat outbont"
Samsul Hidayat,,Berkah dari Masjid
Lutfi Sari,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
herwin putra,,"Salah satu tempat alternatif wisata di daerah karanganyar, indah, sejuk, fasilitas lumayan lengkap (ada kolam renang, tempat untuk pertemuan, rumah makan, tempat outbond dan agrowisata), bisa untuk keluarga besar dan untuk lembaga yang …"
Syamsudin Abduhu,,"Kamar nyaman, bersih, seperti di hotel bintang 3.
layanan bagus, responsif dan ramah.
Lokasi di pedesaan yang sejuk."
Dyah Pertiwi Puspitosari_Semarang,,"Utk kegiatan outbond, banyak pilihan yg bs jd alternatif di sn.."
Irfan Chairunesa,,"Tempat wisata yg menarik untuk dikunjungi karena pemandangan alam indah, lokasi untuk ourbond seru, banyak arena bermain juga 👍 …"
rahman abdur,,"Terinakasih atas kunjungannya, kami tunggu kedatangannya kembali ☺🙏 …"
Suroto Khalish,,Jos mantap
Bill Gunawan,,"Tempatnya cocok untuk acara kantor, fasilitas meeting juga oke 👍🏻 …"
Eswe 74,,Lemgkap
Siswogo,,Terimakasih atas penilaiannya 😍 …
akhfiyah grosir,,Terimakasih atas penilaiannya🥰 …
