nama,rating,isi_review
Dimas Sofian Adiansah,2,"Tarif mahal tapi fasilitas tak sesuai ekspektasi pembayaran, banyak fasilitas tidak bisa dipakek seperti mainan bebek dan perahu,  gazebo sedikit, jalan menuju air terjun kecil sudah tidak pernah dipotong rumput nya, banyak sampah nya. Mohon diperbaiki untuk kenyamanan pengunjung."
Tomyeka Fernanda,5,
andi tristianto,5,"Tempat wisata di Wonogiri bagian utara, berbatasan dengan Sukoharjo, dekat dengan Bendungan Colo, Pemandangan yang bagus dengan background bukit lansekap danau dan taman yang apik, …"
Den Marga,4,cocok utk merenung
al-fathrent outdoor,3,"11 Desember 2024 kami berdua ke sini, kondisi kurang terawat, HTM di gmap 5k ternyata sampai di lokasi HTM 10k, perlu di rubah informasi HTM agar yang lain tidak kaget, …"
Pak Rw,5,Tempatnya tenang sejuk
yusuf setyo prabowo,5,
Patriza Gavynda,4,"🚣‍♀️ Tempat yang bagus untuk sekedar foto foto
🎟️ Tiket masuk 10rb (sudah termasuk free minuman)
📸 Cocok untuk duduk santai di siang yang terik 🛣️ Jalan menuju lokasi tidak sulit ditemukan, untuk penguna roda empat bisa ikuti saja google maps …"
Muhammad ade Royhan,5,
Renda Wahyu,5,View dari atas lumayan lah
harno jagir,5,
nizar Al Atsary,5,
Mony Simo,5,Mini treking starting point dari kp Pucang Wolu (East Gate) -  3 km ke Telaga Claket - ketemu Bengawan Solo dan pemandangan alam sedikit berbukit
Vita Brianaa,3,"TIKET SANGAT MAHAL untuk tiket masuk/orang 10rb, foto prewedding 100rb, naik perahu dan bebek 20rb, tlaganya sangat kecil, harusnya gratis atau paling tiket masuk 5rb masih bisa ditolerir!!"
resti 03,5,
doyo sj,1,"*Nanya*
Ini tempat umum/public area atau private property ya ?
Dulu gk ada pagar gk ada wahana, enak utk duduk² ngadem santai skrng berpagar tdk bs dinikmati masyarakat umum/hrs bayar"
Budi Hartono,1,Tidak seperti yg saya bayangkan liat di maps... Ternyata telaganya sepi kurang terawat..
zeni zenot,3,
jumputanshibori naiga,5,
MEDIA FATAMORGANA,5,"Bisakah kamu bersantai di malam hari..
Saat Anda berangkat, hari sudah agak larut, dan Anda suka pergi memancing"
Dafa Abdul,5,Disini tempat nya populer banget juga kita bisa naik perahu juga ada air terjuanya lho disitu juga ada gazebo dan juga ada tempat buat foto
wahyu davra77,5,Mampir pas musim kemarau tumbuhan yang di bukit menguning semua. Mungkin kalau pas musim penghujan pemandangannya akan lebih hijau dan indah
Umi Nurjannah,4,"Kalau datang pas musim hujan sepertinya lbh bagus. Lokasi sepi, hanya ada 1 toko."
muhammad fathoni,5,
Fer,5,"kesini sekitar th 2015, kondisi masi lumayan bagus tapi kalau sekarang gatau dehh"
Diana Ika Fatmasari,5,
andi arifin,2,"View alamnya sebenarnya bagus tapi sayang ga ke urus, harga tiket yg juga mahal dilihat dari kondisi saat ini."
Gessy Primada,5,view tenang dan adem walaupun ngga serame dulu
SUKU JAWA,5,baik
Sintawati,4,
Pesona Fragrance,4,Tempat rehat sejenak kalau gowes rute Wonogiri
Agus Taufik,3,"Juni 2024, saat mampir ke Telaga Claket terlihat kurang terawat, beberana sarana prasarana sudah mulai rusak"
Nirmana Adhelia,4,
tomy marwanto,5,
zettira mldy,4,"aku kesini waktu april 2024 kemarin, dan ini baru pertama kali nyoba kesini,katanya dulu tu ramai pengunjung dan masih bagus ijo"", tapi aku kesini kaya udah terbengkalai mungkin udah pada bosen kali ya kesini, soalnya ini weekday …"
Farell Wirayudha,4,"Telaga Claket terletak di Keblokan, Sendangijo, Kecamatan Selogiri, Kabupaten Wonogiri, Jawa Tengah. Telaga ini merupakan destinasi wisata alam yang populer di wilayah tersebut, menawarkan pemandangan alam yang indah dan suasana yang tenang untuk menikmati liburan atau bersantai."
antonius sidik,3,"Lumayan bagus viewnya , namun saya lbh tertarik hiking ke bukit di tepi telaga...namanya bukit Widodaren"
Novya Mentari,4,
Yati Supriyati,4,Alhamdulillah.... tempat nya adem dan pemandangan bagus
ABU GALIH PERMANA,4,"Tempatnya cukup bagus dan indah serta fasilitas komplit dengan hawa sejuk serta semilir angin sepoi-sepoi, cuma ada beberapa yg perlu diperbaiki yaitu perahu bebek yg sudah rusak serta jembatan antar saung yang ada beberapa papannya sudah bolong , namun secara keseluruhan bagus lah"
Galih Permana,4,"Lumayan lah murah meriah tempat adem angin sepoi-sepoi pemandangan bagus fasilitas cukup lengkap, cuma saat terakhir berkunjung 17 April 2024 karena hari biasa bukan weekend perahu tidak ada yg mengoperasikan , perahu bebek perlu diperbaiki, namun secara total bagus lah"
fajar priya sayoga,1,
Toerhthangquor Joyotu,5,"Tempatnya asri dan terlihat semakin asri jika disekitarnya serba hijau. Dengan biaya masuk sebesar Rp 10.000, Anda bisa menikmatinya sesuka Anda. Tempat ini mungkin bisa dijadikan tempat peristirahatan dengan pemandangan yang indah. Saya menikmati tempat itu dan mengambil banyak foto."
YUANTO PRAYUDI,5,"Telaga Claket menjadi salah satu obyek wisata di Wonogiri yang mempunyai keunikan tersendiri. Berada di kaki Bukit Widodaren, sekilas telaga ini mirip dengan Ranu Kumbolo yang ada di Gunung Semeru. Saat kondisi permukaan Telaga Claket …"
Sonny Setyawan,5,
aryasatya nugraha,4,
sada latifa,4,
Hobi ngedit,3,"Tempatnya bagus sejuk , sayangnya kurang perawatan"
Fransisca Emilia,5,"Danau kecil yang bersih, cantik dan tenang. Kicau burung terdengar ramai tanpa gangguan. Rasanya sangat damai"
Catur Prasetyo,5,Di atas bukitnya bisa buat camping g ya?
Uma Kumalatur Rohmah,3,
Catherine Watkins,1,Tempat nggk ter urus...  nggk layak disebut wisata
Siska Vicky,5,
arif indrianto,5,bisa menikmati 2 versi... versi kering saat kemarau dan hijau saat penghujan
dani wahyu,4,"Biasnya untuk foto prewed, jalan menuju kesana lumayan hancur jika lewat jembatan dam colo."
dhika kurniawan,5,"Asri, sejuk"
Rahma,1,Baru aja kemarin 8 Agustus 2023 Jauh Jauh dari Klaten Ke Sana Eh ternyata TUTUP
Cyrill Valnt,3,"Seandainnya lebih di kembangkan lagi.

Di kasih kapal , di kasih wahana bermain dan kuliner di perbanyak. …"
Putri cahyanti,5,
Nana Krisdianti,3,"Nggak seindah di foto yah sekarang, kesannya kering zona fotonya. Agak kurang terawat, seandainya diupgrade lebih lebih bagus mungkin. Agar sebanding biaya masuknya 10rb. Bapak tukang tiket pelayanannya kurang ramah, jadi kuang suka. 1/1/18 sy kesitu htm 10k + karcis parkir 2k"
AL Sukoharjo,5,View ft'y mntullll....serasa d pulau komodo...🤪 …
Aisy,5,Tiketnya 10k .. ada yg jual soto.. dan enak..👍👍👍 …
Qifa Oni,5,Danau yang tidak begitu luas dengan pemandangan yang begitu indah...
Aisyah,1,"Cukup kecewa sih pas kesini,soale tempate kaya ga ke urus,jauh jauh dari sukoharjo ke sini dengan harga masuk 10k kurang worth it,spot foto ada yang rusak juga ambles"
jamaludin muhtar,5,
Bayu Satriyo,1,
Jr Istiawan,5,
DONY PUTERA,4,
Sigit Sugiri,5,
setya wardoyo,5,Deket dam Colo
Pejuang Jokam,1,"Dulu masih Asri,Bersih, Terawat tempat nya. Dengan tiket masuk 10k free soft drink 1 botol..
Kalau sekarang udah bener2 ngga wort it nih tempat. Karcis masuk masih sama 10k tapi tempat nya kumuh, terbengkalai, spot foto nya ada yang ambruk di biarin aja"
Indah mawarni,2,"Biasa aja HTM 10rb termasuk mahal
Tdk terawat"
Anugerah JerieJes Sejahtera Abadi,3,
Febry Lasanti,4,Tempat yang lumayan untuk sekedar melepas penat dan foto-foto.
deff januar,5,Syahdu tempatnya
Dhiyaalizzi 99,3,
Finda Indri,3,
Magur Mantan Guru,4,Sebuah danau kecil yang cukup bagus dengan perbukitan yang indah. Kita juga bisa mendaki ke puncak Bukit Widodari/Widodaren/Bidadari untuk menikmati pemandangan. Tidak banyak yang bisa dilakukan tapi okelah dengan biaya yang murah.
Andang Mayriza,4,"Bagus, syahdu, ada gazebonya.
tpi akibat banjir spot fotonya ada yg rusak."
Yuyung Yulia,3,Lumayan
dewi apriliana,4,"Ngadem.leyeh leyeh di pinggir telaga. lebih baik kesini saat musim kemarau,airnya akan lebih jernih. Bisa bawa alat pancing tanpa dikenai biaya tambahan. Bisa mancing sepuasnya. Hanya untuk poto prewed yang dikenai biaya lebih, 100 ribu"
Maz Jon,5,
VITRI NGELUYUR,5,"Tempatnya sejuk, sayang toiletnya kurang bersih"
Infinity Football,5,
Dessy Tri,4,
Frederik Cavadino,3,"Itu adalah danau kecil.  Lingkungan tenang yang bagus tapi tempatnya sangat rusak.  Pada suatu waktu mereka mempunyai perahu kecil dan ""angsa"" yang bisa disewa untuk pergi ke danau tetapi hanya satu angsa yang tersisa dan tenggelam....."
John Makruf,5,Tempatnya bagus
Sugeng Keren,4,
Harish Ibnu H,3,"Kurang sarana dan prasarana nya
Butuh pengelolaan yg baik"
Sinta kumala sari,5,
ruscahyono,5,"Agak nya perlu terus berbenah . .
Latar belakang bukit bagus juga . ."
Adinda Pramudita_03,5,"cocok bangettt buatt healingggg, nyamannn bgtttt"
derry martinez,5,nyepi nyore memancing..
suranto alim,5,
Guruh Tri Muladi,5,"Cukup bagus untuk destinasi lokal wisata, sejuk kala sore.. Cocok untuk tua muda.. Semoga ke depan bisa lebih diperbarui fasilitasnya.."
Binggo Binggo,4,Pemandangan menarik
Write With Afina,5,"Harga tiket masuk Rp 10.000 (sudah termasuk minuman teh)
Telaganya tidak terlalu luas, tapi pemandangan disini bagus sekali, waktu saya kesana airnya bening sekali, mungkin karena musim kemarau. Suasana disini juga …"
slamet koplak,4,
Utomo Suharyo,5,
alexxa,2,"kursi yang tenang, busuk, membusuk"
Lia Wahyu,4,
Dwi Setiyo Nugroho,5,Tempat sangat syahdu dg pemandangan alam luar biasa..alhamdulillah datang dg cuaca sangat cerah
Aris Styono,2,Agak mahal ya kalo htm 10k lebih worth it ke gajah mungkur sih kalo sama2 10k
Adhetya Muhammad Kasum,5,enak buat mancing dan hilang stress
Almira Bhadra,5,Tempat yg bagus buat healing sebentar. Smg dibikin jalur pendakian biar bisa liat dr atas bukit 👍🏻 …
Agustinus Irwan Kurnia,5,
Soulbit Yoga,4,"Diperlukan perhatian kembali kepada manajemen atau pengelola lokasi wisata. Tempat untuk duduk dan menikmati pemandangan kotor, alangkah baiknya bisa menjadi fokus perbaikan ke depannya."
Klures Indonesia,5,Asri penuh dengan pemandangan indah cocok untuk bersantai bersama kawan ataupun keluarga
Handry Jonathan,5,Menyegarkan
Bona Ventura,3,Tempatnya kurang terawat. Telaga nya kecil . Biaya masuk 10k termasuk terlalu mahal untuk tempat yg seperti ini
budhi raharjo,5,Berdayung disini menyenangkan...
Anita hastuti,4,"Sebenarnya tempatnya enak, jika dikelola dg baik. Ketika td datang, seperti sdh lama tidak buka 🥲 …"
Nanang sri wardoyo,3,"Tempat lumayan bagus,cuman pengelolaan tempat belum maksimal,msh banyak yg harus dibenahi terutama fasilitas tempat bermain anak2,rumah makan khas Wonogiri dan area parkir utk roda 4.👍👍🙏 …"
Marvines Diana,4,Objek wisata itu benar-benar memanjakan para wisatawan. Mereka disuguhkan dengan hamparan permukaan air telaga yang luas dan tenang. Wisatawan akan merasa aman menikmati keindahan telaga. …
Nosferatu Noctis,5,Bagus
ayu tari,5,
Ferdinand Winstein,4,
Lubna Athaya,2,Tempat nya sudah tidak terawat. Spot foto jd tidak terliat menarik karena banyak tumpukan2 kayu yg tak terpakai.
Lestyo Mawar,4,Suasana agak panas...tempat cukup bagus untuk foto
Rahma Ariyani,5,
citranet riyanto,4,Lumayan bagus. Hanya kurang luas saja tempat nya.
Angga Fratiwan (CAPLIN),5,"Kalo mau jalan-jalan lebih baik check terlebih dahulu,barang bawaan,uwang, alat kesehatn, alat mandi, yg peting sih'perlatan kesehatn , dll. …"
Yusuf Eko Prasetyo,2,"Tempatnya cukup bagus kalo buat nyantai, rekomendasi kalo kesana sore aja engga panas. Kalo siang panas banget seperti soalnya tempat cukup terbuka. Untuk htm sendiri 10rb cukup mahal dengan apa yg disajikan, tempat juga tidak terlalu …"
Songko Item,5,
Sherly Pravita,3,
Yuyun Solo,3,pemandangan menakjubkan sih..tapi sayangnya masih blm dikelola dengan layak..semoga ke depannya semakin baik lagi..
Afifatul Widyatami,4,"Panas, kalau kesini pagi lebih oke."
Candra Cristianto,5,sederhana
Ria Novikasari,5,
Reza Alfatah,4,
Ahmad Muzakki F,5,
dhi ka,5,"Tempat bersih, sejuk, bagus untuk berforo dan bersantai. Ada beberapa gazebo untuk istirahat. Pengunjung dapat berfoto d beberapa objek, namun ada spot foto yg sudah lapuk kayunya. Pengunjung dapat memancing, menyewa perahu dan bebek air"
Aziiz Arrosyiid Wicaksono,5,"Tempatnya sejuk, sangat menenangkan pikiran, udaranya fresh, cocok untuk refreshing"
Wildan Muhammad,4,"Alhamdulillah
IG : @wilzkyy"
chania dwi,4,
WAVIE,5,Tempat yang bagus dan cocok untuk refreshing
lord tri,4,Bikin fress Pikiran
Oka ferry Fauzi,5,
Dina Kiki,5,Cocok buat foto sama ayank
Sukini Imin,5,Cocok untuk wisata keluarga dan ngumpul2. Ada perahu yang bisa kita naiki bareng sama anak2. Menyenangkan.
Agus Tiyar,5,Sangat indah ada perrahu yang bisa dipake untuk main dalam telaga
Ayu Wanda Sari,3,"Telaga tidak terlalu luas, tidak terlalu ramai, kebersihan terjaga. Htm 10rb."
ANA ARUM SARI,5,"Sejuk, damai disini, akses jalan masuk bagus"
Jihan Fathiya Magfira,5,
Ardika Prasetya,5,"Good place, masih tahap pembangunan, overall not bad"
Inka,4,
D. Arieztha,5,
Prabu Giras Chanel,5,
Triy Maximum,5,"Pemandangan yang indah. Bendungan, bukit, sawah, sungai, matahari terbenam, burung, dan segala sesuatu ada di sekitar Anda. Bila sedang musim penghujan, jika beruntung akan menjumpai air terjun yang membelah perbukitan."
Ryatna Coy,3,
pungki empus,5,"Masih sepii
Butuhh ditingkatkan fasilitasnya"
anisa Insani,4,
Rezqi Samsudin,5,
Rasha Huwa,4,
Berkah Cah Angon,5,
Milka Ria Krisnawati,4,"Tempat yang teduh.
Akses menuju tempat ini juga sudah baik, jalan sudah aspal."
Tika Mutiara,5,"Danau tenang yg bagus buat foto"".. banyak pesepeda yg berkunjung kesini karena jalanan menuju objek ini pun sangat bagus untuk dinikmati, bisa buat mancing juga loh"
Bathari Kemuning Larasati,5,
Malapari Adventure Trip,5,Dalam proses pembangunan
djoe rinjani,4,"Pemandangan nya syahdu
Recommended untuk dikunjungi.."
Keyshya Agustina M,3,
novi mutia ningrum,4,"Ponorama keindahan alam sangat bagus .
Telaga dengan blackgroun pegunungan yg hijau asri ."
Gee Lovegood,5,Bagus kalau pas bukitnya hijau
Afrilia Sho,4,
Tiwik Tri W,5,"Sebenarnya bagus, pas kesini tutup dan masih ada pembangunan"
Rambat Sutarno,4,Lokasi sejuk udara masihmurni blm tercemar
taryanto wijaya,4,"Aman. Kini sedang berbenah tepi danaunya, dan juga jalan aksesnya agar mobil bisa bersimpangan dari dua arah. Selama proses rehab jalan saya naik motor tergelincir di tepi telaga ini karena jalan licin pehuh lumpur."
Wijianto SS,1,Sedang dibangun
supri jono,4,Suasana alami dan sejuk...
Amelia Dyah Ayu Kusuma,4,terdapat tempat untuk makan dekat telaga
Rosmiati,4,"Lokasi sejuk, nyaman asri...  Cuman sayang mushola nya untuk pengelola agar lebih diperhatikan kebersihan nya.. 🙏 …"
Venus Fajar,3,"Keelokan telaga yang tersembunyi...
Kesunyian ini sungguh menghanyutkan
Perjalanan panjang telah terbayarkan 💙 …"
Mari Jack,5,"Jangan lupa main kesini kawan, tempat indah untuk berfoto, bersantai, memancing."
ki senton,5,"Belum buka,.. Saya masuk lewat jalan tikus😀😁 terasa sejuk adem dan tenang …"
Geri Liyo,5,
Wahyono Shentiko,4,
Irwan Kurniadi Subrata,5,Alami
Catur Wibawa,5,Menarik
ina maghfiroh,4,"Dikira udh buka, ternyata masih belum, tempat nya asri, bersih, terawat dan cukup luas jg"
amir sefredy,5,Di sarankan untuk mampir kesini semua
Ahmad Riska,5,
Erviana Dewi,5,Bagus untuk spot foto 👍 …
Dita Elisa,5,
Sinar Wahyuni,5,"Indah banget, cocok buat healing anak"" muda 😅 …"
Antoni Muhammadirsyad,5,Yup
Wulan Rachmawati,4,sifat baik
wahyu heryono,4,Telaga di pinggir kali Bengawan Solo deket dgn bendungan Colo
Nanik Purple Core,5,Tempatnya msh ditutup.
Alif,5,Wow banget tempat ini sangat menarik
Deni Rizkianto,5,Note: untuk sekarang belum bisa buka maksimal karena sedang ada perbaikan disana
Putut W,4,Pemandangan bagus
Panji Argawan,5,
Bagus sunggoro,5,mini ranugumbolo
Akhir Cahyadi,5,
Panggil Saja,5,"Karena pas tutup jadi fotonya dari luar ,padahal pingin banget foto keseluruhan huhu"
Deryl Aditya,4,Cahaya matahari
Mukhammad Ikhwan,5,
bambang sutejo,4,
Hamba Allah,5,
DANU PRASETYA,5,Apakah saat ppkm wisata buka?
Asep Budi saputra,5,
ocky 5758,5,sejuk
Agus Sang Pemimpi,3,Nyaman
Richa Andi Susanto,5,Pemandangan telaga/  Waduk nya bagus. Dengan backgroundnya perbukitan jadi mirip ranu kumbolo nya semeru.
Dheny Leonheart,3,Tanyak google 5000 di lokasi 10000
Rifa Putri Ratnaningtyas,5,Bagus banget! Tempatnya lumayan sepi jadi bisa foto-foto dengan nyaman.
Siti Nurani,5,
Deby Fitriana,3,
Ireojimajebal,5,Jadi pada dasarnya ini adalah ketiga kalinya saya datang ke tempat ini. Hanya butuh waktu 30 menit dari rumah
Agung pambuka putra,3,Masih kurang terurus sebagai destinasi wisata
lusiana tasari,5,
Laila Nur Mastuti,5,
Nur Istiqomah F,4,
Rani Utami Ningrum,5,Tempatnya sangat bagus
jojoseng jojoseng,1,Tiket 10 rb. ...naik bebek 20 rb....foto pre wedding 100 rb....haloooo....jangan bercanda. ..ini kelewat mahal utk sebuah wisata telaga yg tdk luas. ....dan gersang di sekitarnya....knp tdk digratiskan saja....toh bukanlah tujuan wisata sekunder. ...tolong pihak terkait...
lulun trikustanto,3,
Jimi maulana,5,Tempat untung menenangkan pikiran
Wardoyo HP,5,Gowes bareng dari Bekonang
fuad tan Wibowo,5,Tempat enak buat mancing
Edy Wardoyo,5,
Andry Fajar,4,"Tempat yang bagus, namun sayang kurang terawat, perahu bebek dan gethek tdk bs dipakai,, spot memancing banyak, spot foto banyak lagi,, HTM 10.000 cukup murah, kantinnya tutup,, nggak bs beli makan,,"
Erwin Solo,1,Dapatkan memancing no
Vicky Eriyanto,5,"tempat yg indah dan tersembunyi tp akses jalannya mudah, terletak di desa selogiri wonogiri, dari dam colo hanya butuh waktu 5 menit utk sampai di tempat ini, temen"" bisa menikmati berbagai spot selfie dgn background bukit & telaga claket …"
CoffeeAddict,5,"Telaga claket tempt rekreasi yg bisa d jangkau dengan bersepeda. Tempt foto. Tpi jam buka ttup nya selama covid19 berubah2. Dekat dengan DAM COLO hanya butuh sekitar 1,35 km utk bersepeda dari dam colo. Tapi dengan jalanan yg berbatu2 dan berpasir."
WENING DAMAYANTI,5,Wah... Pemandangannya luar biasa ❣️
cahaya na,3,Perlu ditambah fasilitas lagi...masuk nya agak jauh tapi jalan sdh bagus.
Yohanes Setyawan,4,Sejuk
Rima Dita,4,Ini tempat yang bagus..
Natano Glori,5,"Walaupun kecil, tapi bagus banget"
Xiaomi Boy,5,
yuli handayani,3,Tempat kurang terawat🙏🙏🙏 …
Tifani Devi,5,"""Telaga Claket"" itu tempat yang bagus"
dennyapril6,5,Telaga Claket yang eksotis menjadi tujuan wisata yang berada di Sukoharjo-Wonogiri dengan pemandangan alamnya yang unik menjadikan tempat ini sangat populer dikalangan traveler lokal di telaga tersedia dermaga untuk dijadikan tempat …
Revieno Mahardhika,5,Klaketnya gaes terbuka
purwanti uti,4,Tutup sementar
Ag R,4,"Danau dan Bukit yang indah, IG-able..tapi banyak pohon yang ditebangi.."
Etony Mouhanad,5,"Alamnya fantastis, namun masih ditutup karena Covid-19"
Emik Ermawati,5,
Latifa Nur Anisa,5,
alima wng,3,
Dyan Anggraini,4,
Xenovia Lycoris,4,"Spot fotonya kece parah,tpi klo kesini pagi/sore.
Siang panas bgt wkwk"
Ridwan Pradana,5,
h4R,5,Telaga claket masih tutup takut corona
jefri ps,5,tempat yang keren
Marchelle Fernanda Pratama,5,
Bi Prad,5,view nya sangat bagus
Mitra Kharisma,5,
Didik Kwok,5,
Angga Sundux,4,
Ridho Insaf,5,
ARI TRIANTO WIBOWO,5,"Telaga yang cukup bagus pemandangannya. Dengan bukit di sebelah telaga membuat telaga ini instagrammable. Pesepeda juga bisa berfoto di sini.
Jaraknya dari kota Solo sekitar 33 km. Tempat ini terletak sekitar 1,5 km ke …"
Inni Mawadah,5,"Pemandangan bagus, asri, cuma waktu trakir kesana masih psbb,"
Purwanto Sumarto,5,Pemandangan alam nya bagus.
Wahyudi,5,Destinasi refreshing murah meriah di desa sendangijo yang asri
Pungky Adie Nugraha,4,
Devan Ramadhan,5,
Pejuang Ptrlg,5,"Viewnya keren, sayang waktu kesana masih tutup gaboleh masuk. Tapi tetep bisa foto2 dari pinggir jalan karena telaganya letaknya di pinggir jalan. Akses gak sulit👍 …"
Retno Dwi Andari,5,
Monica Mega P,5,Permata tersembunyi!
m arif s,5,Ranu Kumbokarnan
eliana G,3,
WILLY AT,5,Tempat-tempat yang indah
